Gene	Col1
C5_Sobic.001G221300	0.0019957
C5_Sobic.001G221900	0.00209141
C5_Sobic.001G222700	0.0522422
C5_Sobic.001G223200	0.00249924
C5_Sobic.001G225300	0.00575598
C5_Sobic.001G225900	0.00497337
C5_Sobic.001G226200	0.0170005
C5_Sobic.001G226300	0.0450015
C5_Sobic.001G228701	0.0305491
C5_Sobic.001G229850	0.047361
C5_Sobic.001G230300	0.0251074
C5_Sobic.001G230700	0.00498706
C5_Sobic.001G230801	0.0146893
C5_Sobic.001G233300	0.0405694
C5_Sobic.001G233400	0.0180698
C5_Sobic.001G234300	0.0237945
C5_Sobic.001G239000	0.0095268
C5_Sobic.001G239100	0.0262327
C5_Sobic.001G240400	0.00216538
C5_Sobic.001G242400	0.0321004
C5_Sobic.001G242900	0.0237256
C5_Sobic.001G243300	0.00230943
C5_Sobic.001G244400	0.0363673
C5_Sobic.001G245400	0.037777
C5_Sobic.001G247700	0.00914639
C5_Sobic.001G248600	0.0330256
C5_Sobic.001G248700	0.0113145
C5_Sobic.001G249900	0.0114474
C5_Sobic.001G250000	0.0136848
C5_Sobic.001G250200	0.00208357
C5_Sobic.001G251900	0.0139814
C5_Sobic.001G253800	0.0361821
C5_Sobic.001G253900	0.0103421
C5_Sobic.001G254300	0.0330964
C5_Sobic.001G254800	0.0136423
C5_Sobic.001G255600	0.0118341
C5_Sobic.001G255932	0.0452898
C5_Sobic.001G256300	0.0141431
C5_Sobic.001G257700	0.0230164
C5_Sobic.001G258000	0.0373356
C5_Sobic.001G260600	0.00523498
C5_Sobic.001G260701	0.0388496
C5_Sobic.001G261476	0.00219205
C5_Sobic.001G261750	0.00798773
C5_Sobic.001G262500	0.0408107
C5_Sobic.001G264100	0.0173649
C5_Sobic.001G264300	0.0144582
C5_Sobic.001G265300	0.00605753
C5_Sobic.001G265400	0.0316433
C5_Sobic.001G265500	0.0367918
C5_Sobic.001G265800	0.00586428
C5_Sobic.001G266400	0.0309403
C5_Sobic.001G267500	0.031357
C5_Sobic.001G267600	0.009666
C5_Sobic.001G268700	0.00353786
C5_Sobic.001G269000	0
C5_Sobic.001G270500	0.0226746
C5_Sobic.001G271600	0
C5_Sobic.001G273500	0.021601
C5_Sobic.001G274400	0
C5_Sobic.001G275500	0.00195898
C5_Sobic.001G276300	0.00268806
C5_Sobic.001G276600	0.0156739
C5_Sobic.001G277000	0.0100116
C5_Sobic.001G277300	0.00732925
C5_Sobic.001G279200	0.0309791
C5_Sobic.001G281800	0.018044
C5_Sobic.001G282400	0.0562809
C5_Sobic.001G282800	0.0604471
C5_Sobic.001G283300	0.0251556
C5_Sobic.001G284475	0.0254065
C5_Sobic.001G284500	0.0305118
C5_Sobic.001G285400	0.0295573
C5_Sobic.001G286000	0.00179332
C5_Sobic.001G286600	0.0237907
C5_Sobic.001G286700	0.00278255
C5_Sobic.001G287101	0.0287472
C5_Sobic.001G287301	0.018328
C5_Sobic.001G288800	0.0217502
C5_Sobic.001G289200	0.0185886
C5_Sobic.001G289500	0.0364467
C5_Sobic.001G290766	0.0311762
C5_Sobic.001G290832	0.0318854
C5_Sobic.001G291200	0.00585733
C5_Sobic.001G294100	0.0403457
C5_Sobic.001G294400	0.0489633
C5_Sobic.001G295000	0.00245215
C5_Sobic.001G295100	0.0212425
C5_Sobic.001G295500	0.0267667
C5_Sobic.001G295800	0.0122445
C5_Sobic.001G296000	0.0265516
C5_Sobic.001G296700	0.029459
C5_Sobic.001G296800	0.0266323
C5_Sobic.001G297000	0.0110627
C5_Sobic.001G297200	0.0524919
C5_Sobic.001G297600	0
C5_Sobic.001G298400	0
C5_Sobic.001G298800	0.012004
C5_Sobic.001G302666	0.00475092
C5_Sobic.001G302800	0.0072606
C5_Sobic.001G304100	0
C5_Sobic.001G305100	0.0526486
C5_Sobic.001G305700	0.0151509
C5_Sobic.001G309300	0.00208266
C5_Sobic.001G309600	0.00180621
C5_Sobic.001G309732	0.00473105
C5_Sobic.001G310000	0.0182364
C5_Sobic.001G310300	0.0216022
C5_Sobic.001G310700	0.0101733
C5_Sobic.001G311000	0.0159596
C5_Sobic.001G311833	0.0417295
C5_Sobic.001G312600	0.0379607
C5_Sobic.001G313900	0.0190498
C5_Sobic.001G314200	0.00502563
C5_Sobic.001G314300	0.00582759
C5_Sobic.001G316300	0.0445567
C5_Sobic.001G316400	0.0718349
C5_Sobic.001G316500	0.00235269
C5_Sobic.001G316800	0.0143211
C5_Sobic.001G317600	0.029908
C5_Sobic.001G318100	0.0367352
C5_Sobic.001G320700	0.0417266
C5_Sobic.001G321800	0.0261817
C5_Sobic.001G322100	0
C5_Sobic.001G322200	0.0177032
C5_Sobic.001G322400	0.00228944
C5_Sobic.001G323101	0.00437795
C5_Sobic.001G323200	0.0283314
C5_Sobic.001G323900	0.0261846
C5_Sobic.001G324100	0.00474457
C5_Sobic.001G324700	0.0177555
C5_Sobic.001G327100	0.0274642
C5_Sobic.001G327400	0.0116336
C5_Sobic.001G328800	0.00211441
C5_Sobic.001G329400	0.0321987
C5_Sobic.001G329600	0.0255537
C5_Sobic.001G329701	0.0298137
C5_Sobic.001G331800	0.0425656
C5_Sobic.001G333000	0.012856
C5_Sobic.001G334600	0.0141651
C5_Sobic.001G335100	0.0123832
C5_Sobic.001G335700	0.0200103
C5_Sobic.001G335800	0.0360801
C5_Sobic.001G336600	0.028153
C5_Sobic.001G337600	0.00201322
C5_Sobic.001G338100	0.0168166
C5_Sobic.001G338500	0.0443601
C5_Sobic.001G338700	0
C5_Sobic.001G341300	0.00421025
C5_Sobic.001G341700	0.00688504
C5_Sobic.001G341900	0.00214295
C5_Sobic.001G347100	0.0307287
C5_Sobic.001G348900	0
C5_Sobic.001G349900	0.0441122
C5_Sobic.001G350000	0.00736389
C5_Sobic.001G350300	0.0140236
C5_Sobic.001G352200	0.0113311
C5_Sobic.001G353000	0.0324156
C5_Sobic.001G353100	0.0307964
C5_Sobic.001G353250	0.0241176
C5_Sobic.001G355500	0.0446321
C5_Sobic.001G355900	0.00278255
C5_Sobic.001G356400	0.00514193
C5_Sobic.001G357700	0.00452822
C5_Sobic.001G357800	0
C5_Sobic.001G358200	0.00433743
C5_Sobic.001G359400	0.0177736
C5_Sobic.001G359900	0.0266804
C5_Sobic.001G360600	0.0280231
C5_Sobic.001G361000	0.025191
C5_Sobic.001G361700	0.0222605
C5_Sobic.001G363100	0.00614202
C5_Sobic.001G364800	0.0214093
C5_Sobic.001G365400	0.0264678
C5_Sobic.001G365700	0.00456435
C5_Sobic.001G367900	0.00517939
C5_Sobic.001G370000	0.0108638
C5_Sobic.001G372500	0.00206632
C5_Sobic.001G372600	0.0131456
C5_Sobic.001G373200	0.00237352
C5_Sobic.001G373900	0.0422562
C5_Sobic.001G375800	0.0173873
C5_Sobic.001G377300	0.00949764
C5_Sobic.001G378300	0.0521242
C5_Sobic.001G379500	0.026722
C5_Sobic.001G382100	0.0226621
C5_Sobic.001G384500	0.0153672
C5_Sobic.001G384800	0.0147267
C5_Sobic.001G387500	0.0275065
C5_Sobic.001G387700	0.00698156
C5_Sobic.001G388000	0.0132569
C5_Sobic.001G388300	0.0255303
C5_Sobic.001G388400	0.0152461
C5_Sobic.001G388700	0.0280664
C5_Sobic.001G388800	0.028016
C5_Sobic.001G390000	0.0257564
C5_Sobic.001G391300	0.0332246
C5_Sobic.001G391600	0.0289574
C5_Sobic.001G393800	0
C5_Sobic.001G394900	0.0415128
C5_Sobic.001G395600	0.029092
C5_Sobic.001G395700	0.0178602
C5_Sobic.001G395800	0.0257673
C5_Sobic.001G396100	0.034826
C5_Sobic.001G396200	0.0169962
C5_Sobic.001G396300	0.0102712
C5_Sobic.001G397500	0.0172857
C5_Sobic.001G398300	0.0279186
C5_Sobic.001G398400	0.0162888
C5_Sobic.001G398500	0.0067852
C5_Sobic.001G399100	0.0418531
C5_Sobic.001G399800	0.0275844
C5_Sobic.001G401900	0.00727631
C5_Sobic.001G402400	0.00960059
C5_Sobic.001G402800	0.0159306
C5_Sobic.001G403200	0
C5_Sobic.001G403300	0.015628
C5_Sobic.001G404900	0.00693645
C5_Sobic.001G405100	0.00223802
C5_Sobic.001G405700	0.0137526
C5_Sobic.001G406700	0.00264021
C5_Sobic.001G407000	0.00280139
C5_Sobic.001G407900	0
C5_Sobic.001G408001	0.0103813
C5_Sobic.001G408800	0.007672
C5_Sobic.001G409100	0.0309643
C5_Sobic.001G410000	0.0333999
C5_Sobic.001G410600	0.0172767
C5_Sobic.001G410800	0.043389
C5_Sobic.001G411100	0.0265811
C5_Sobic.001G413600	0.00500993
C5_Sobic.001G414400	0.00662289
C5_Sobic.001G414650	0.0390874
C5_Sobic.001G415200	0.0518588
C5_Sobic.001G415400	0.013811
C5_Sobic.001G417200	0.0201542
C5_Sobic.001G417600	0.028723
C5_Sobic.001G422800	0.0425407
C5_Sobic.001G423100	0.0269874
C5_Sobic.001G423400	0.00938469
C5_Sobic.001G424000	0.0301911
C5_Sobic.001G424400	0
C5_Sobic.001G425400	0.00200316
C5_Sobic.001G427600	0.0251669
C5_Sobic.001G429700	0.0205773
C5_Sobic.001G430000	0.0029807
C5_Sobic.001G431100	0.00537651
C5_Sobic.001G431400	0.0319153
C5_Sobic.001G432800	0.0446551
C5_Sobic.001G433000	0
C5_Sobic.001G434100	0
C5_Sobic.001G434600	0.0117934
C5_Sobic.001G436450	0.0456309
C5_Sobic.001G436500	0.00517499
C5_Sobic.001G437000	0.0164641
C5_Sobic.001G438800	0.00563499
C5_Sobic.001G439100	0.00924024
C5_Sobic.001G439900	0
C5_Sobic.001G440200	0.0450421
C5_Sobic.001G440500	0.00506168
C5_Sobic.001G442200	0.0238919
C5_Sobic.001G442400	0.00902639
C5_Sobic.001G443300	0.0421823
C5_Sobic.001G445200	0.0343883
C5_Sobic.001G445900	0.0256748
C5_Sobic.001G446300	0.0247983
C5_Sobic.001G447900	0.00564942
C5_Sobic.001G448000	0.0327811
C5_Sobic.001G449700	0.0199958
C5_Sobic.001G450200	0.0247575
C5_Sobic.001G451200	0.0272293
C5_Sobic.001G451500	0.00952572
C5_Sobic.001G453300	0.0132449
C5_Sobic.001G454700	0
C5_Sobic.001G454900	0.0107836
C5_Sobic.001G455100	0.0246244
C5_Sobic.001G455250	0.0127703
C5_Sobic.001G455300	0.0241552
C5_Sobic.001G455400	0.0127114
C5_Sobic.001G455500	0.0143409
C5_Sobic.001G456200	0.0119839
C5_Sobic.001G457500	0.0292814
C5_Sobic.001G458100	0.0279363
C5_Sobic.001G458600	0
C5_Sobic.001G458900	0.0149643
C5_Sobic.001G459400	0.00797379
C5_Sobic.001G460200	0.0171716
C5_Sobic.001G460600	0.0191402
C5_Sobic.001G460700	0.0184519
C5_Sobic.001G460900	0.00424593
C5_Sobic.001G462300	0
C5_Sobic.001G463200	0
C5_Sobic.001G463500	0.0441474
C5_Sobic.001G464400	0.0201778
C5_Sobic.001G464600	0.0575955
C5_Sobic.001G466600	0.0448549
C5_Sobic.001G468200	0.031987
C5_Sobic.001G468900	0.0264964
C5_Sobic.001G469100	0.0221614
C5_Sobic.001G469600	0.0211095
C5_Sobic.001G469900	0.03851
C5_Sobic.001G469933	0.00709251
C5_Sobic.001G470200	0.00952116
C5_Sobic.001G470400	0.0585754
C5_Sobic.001G470600	0.0329131
C5_Sobic.001G473200	0.0415715
C5_Sobic.001G473500	0.0540092
C5_Sobic.001G474300	0
C5_Sobic.001G475400	0.0227932
C5_Sobic.001G475600	0.0128671
C5_Sobic.001G475900	0.00465587
C5_Sobic.001G476700	0.014545
C5_Sobic.001G477200	0.0346952
C5_Sobic.001G477650	0.0196749
C5_Sobic.001G479600	0.022139
C5_Sobic.001G480550	0.0185997
C5_Sobic.001G481000	0.0113621
C5_Sobic.001G481800	0.0311633
C5_Sobic.001G482300	0.0248419
C5_Sobic.001G482600	0.0387805
C5_Sobic.001G483300	0.0165997
C5_Sobic.001G483400	0.0311505
C5_Sobic.001G483900	0.00408957
C5_Sobic.001G484500	0.0211595
C5_Sobic.001G485100	0.0196447
C5_Sobic.001G487000	0.0277444
C5_Sobic.001G488200	0.0305581
C5_Sobic.001G488400	0.00496156
C5_Sobic.001G488700	0.0114093
C5_Sobic.001G488900	0.0279539
C5_Sobic.001G489000	0.00785842
C5_Sobic.001G491300	0
C5_Sobic.001G491900	0.0178487
C5_Sobic.001G492900	0.0092721
C5_Sobic.001G493100	0.0146059
C5_Sobic.001G493500	0.0067103
C5_Sobic.001G493800	0.007767
C5_Sobic.001G494350	0.00455706
C5_Sobic.001G494500	0.0219257
C5_Sobic.001G496200	0.0186794
C5_Sobic.001G496500	0.0390715
C5_Sobic.001G497100	0.0087148
C5_Sobic.001G497600	0.017322
C5_Sobic.001G498300	0.00665133
C5_Sobic.001G499800	0.0207983
C5_Sobic.001G500100	0.00698169
C5_Sobic.001G500400	0.00810982
C5_Sobic.001G500800	0.0373915
C5_Sobic.001G502500	0.0223024
C5_Sobic.001G502700	0.0507266
C5_Sobic.001G504300	0.0261779
C5_Sobic.001G506066	0.024702
C5_Sobic.001G508100	0.0412487
C5_Sobic.001G510600	0.0243426
C5_Sobic.001G511000	0.00459955
C5_Sobic.001G511200	0.00245007
C5_Sobic.001G512500	0.0305869
C5_Sobic.001G513300	0.0271738
C5_Sobic.001G513650	0.0305809
C5_Sobic.001G513700	0.00726874
C5_Sobic.001G513800	0.0317636
C5_Sobic.001G514300	0.0293431
C5_Sobic.001G516600	0.0374499
C5_Sobic.001G516800	0.010499
C5_Sobic.001G518200	0.0299169
C5_Sobic.001G518300	0.015919
C5_Sobic.001G518700	0.00586954
C5_Sobic.001G519100	0.00726723
C5_Sobic.001G519800	0.0230801
C5_Sobic.001G521300	0.0152409
C5_Sobic.001G521500	0.017218
C5_Sobic.001G521850	0.00220463
C5_Sobic.001G522700	0
C5_Sobic.001G523100	0.0100422
C5_Sobic.001G523200	0.0157468
C5_Sobic.001G523866	0.00830878
C5_Sobic.001G524900	0.0170467
C5_Sobic.001G526000	0.0317074
C5_Sobic.001G527100	0.0229996
C5_Sobic.001G527700	0.0241021
C5_Sobic.001G527900	0.00401389
C5_Sobic.001G528500	0.0199602
C5_Sobic.001G529200	0.00206632
C5_Sobic.001G531000	0.00751939
C5_Sobic.001G531400	0.00692036
C5_Sobic.001G531700	0.00904049
C5_Sobic.001G531800	0.0108712
C5_Sobic.001G532900	0.0195175
C5_Sobic.001G533000	0.0253815
C5_Sobic.001G534000	0.0281125
C5_Sobic.001G534300	0.00553489
C5_Sobic.001G534400	0.00492968
C5_Sobic.001G534900	0.0232108
C5_Sobic.001G535000	0.0216884
C5_Sobic.001G536100	0.030048
C5_Sobic.001G536800	0.0117517
C5_Sobic.001G536901	0.0122545
C5_Sobic.001G537400	0.0220021
C5_Sobic.001G537900	0.0441287
C5_Sobic.001G538600	0.0466409
C5_Sobic.001G538700	0.0137575
C5_Sobic.001G538866	0.00199859
C5_Sobic.001G538932	0
C5_Sobic.001G539400	0.0360537
C5_Sobic.001G540200	0
C5_Sobic.001G540800	0.0326562
C5_Sobic.001G541232	0.00772394
C5_Sobic.001G541300	0.00386763
C5_Sobic.001G541700	0.00713
C5_Sobic.001G542000	0.00274309
C5_Sobic.001G543200	0.0186552
C5_Sobic.001G543600	0.00725281
C5_Sobic.002G001000	0.0349196
C5_Sobic.002G001400	0.00449822
C5_Sobic.002G001500	0.0236644
C5_Sobic.002G001700	0
C5_Sobic.002G001900	0.00211679
C5_Sobic.002G002000	0.0397879
C5_Sobic.002G004100	0.0289518
C5_Sobic.002G004500	0.00725372
C5_Sobic.002G005200	0.0112144
C5_Sobic.002G008600	0.00727541
C5_Sobic.002G013300	0.00954675
C5_Sobic.002G014600	0.0248293
C5_Sobic.002G014700	0.0190634
C5_Sobic.002G017600	0.0273436
C5_Sobic.002G018400	0.00972018
C5_Sobic.002G019600	0.00435549
C5_Sobic.002G020200	0.0383231
C5_Sobic.002G020900	0.023564
C5_Sobic.002G021000	0.0349441
C5_Sobic.002G022600	0.057591
C5_Sobic.002G023400	0.00618222
C5_Sobic.002G025200	0.00285802
C5_Sobic.002G025400	0
C5_Sobic.002G027166	0.0040159
C5_Sobic.002G028400	0.0364961
C5_Sobic.002G030300	0.00643322
C5_Sobic.002G030400	0.0382095
C5_Sobic.002G030900	0.00260439
C5_Sobic.002G031000	0.00233477
C5_Sobic.002G031800	0.02682
C5_Sobic.002G033200	0.0315261
C5_Sobic.002G033600	0.0455006
C5_Sobic.002G033800	0.0200554
C5_Sobic.002G034301	0.020243
C5_Sobic.002G035000	0.00260685
C5_Sobic.002G035200	0.0254473
C5_Sobic.002G035300	0.0454638
C5_Sobic.002G035800	0.0390533
C5_Sobic.002G036000	0.00256201
C5_Sobic.002G038300	0.00611989
C5_Sobic.002G038500	0.003072
C5_Sobic.002G040300	0.0232976
C5_Sobic.002G040600	0.00795801
C5_Sobic.002G041400	0.00264788
C5_Sobic.002G041533	0.00707552
C5_Sobic.002G042300	0.0216124
C5_Sobic.002G042900	0.030065
C5_Sobic.002G043700	0.0203626
C5_Sobic.002G045900	0.0243326
C5_Sobic.002G046900	0.0049289
C5_Sobic.002G047800	0.0117912
C5_Sobic.002G048200	0.0094611
