Gene	Col1
Sobic.001G065500	0.0047976
Sobic.001G065600	0.0047816
Sobic.001G066600	0.00223587
Sobic.001G067200	0.0160517
Sobic.001G067500	0.00543121
Sobic.001G067850	0.0152537
Sobic.001G068132	0.0127735
Sobic.001G070900	0.0142589
Sobic.001G071100	0.0171212
Sobic.001G071700	0.010856
Sobic.001G071900	0.016818
Sobic.001G072200	0.0221444
Sobic.001G072300	0.0289952
Sobic.001G073300	0.0160702
Sobic.001G074200	0.0194504
Sobic.001G076200	0.0206768
Sobic.001G076800	0.0144321
Sobic.001G076900	0.0194014
Sobic.001G077500	0.0364114
Sobic.001G077800	0.0103283
Sobic.001G078600	0.00668358
Sobic.001G080100	0
Sobic.001G081400	0.0468502
Sobic.001G082600	0.010733
Sobic.001G084300	0.0080912
Sobic.001G086400	0.00179338
Sobic.001G087700	0.00785274
Sobic.001G088000	0.0154199
Sobic.001G090200	0.00339703
Sobic.001G090600	0.0366046
Sobic.001G091500	0.0264263
Sobic.001G092300	0.03441
Sobic.001G092600	0.0168751
Sobic.001G093600	0.0123744
Sobic.001G094200	0.0183056
Sobic.001G094900	0.021174
Sobic.001G096200	0.0214714
Sobic.001G096866	0.00362279
Sobic.001G096900	0.002668
Sobic.001G098000	0.0448108
Sobic.001G098301	0.0291562
Sobic.001G098800	0.00191268
Sobic.001G098900	0.0135317
Sobic.001G100000	0.00748124
Sobic.001G101900	0.00987203
Sobic.001G102400	0
Sobic.001G103400	0.019242
Sobic.001G103800	0.00627929
Sobic.001G104100	0
Sobic.001G104700	0.0364486
Sobic.001G104900	0
Sobic.001G105800	0.0114813
Sobic.001G106600	0.0424106
Sobic.001G107550	0.00638617
Sobic.001G112200	0.0108157
Sobic.001G112500	0.00170926
Sobic.001G112800	0.0187477
Sobic.001G113900	0.00386439
Sobic.001G114650	0.00595935
Sobic.001G114700	0
Sobic.001G115800	0.00826378
Sobic.001G116400	0.0157437
Sobic.001G116900	0.00672895
Sobic.001G118100	0.0147472
Sobic.001G118400	0.0142978
Sobic.001G118700	0.0251521
Sobic.001G119000	0.00327575
Sobic.001G119100	0.0104952
Sobic.001G120000	0.0306262
Sobic.001G121700	0.0110467
Sobic.001G122100	0.010973
Sobic.001G124500	0.0125899
Sobic.001G124600	0.0264705
Sobic.001G125100	0.013591
Sobic.001G125300	0.025678
Sobic.001G125400	0.0456364
Sobic.001G125600	0.0202476
Sobic.001G125800	0.00167958
Sobic.001G126300	0.0170787
Sobic.001G126500	0.00950414
Sobic.001G126800	0.0235136
Sobic.001G128600	0.026352
Sobic.001G129300	0.0348341
Sobic.001G130700	0.0317916
Sobic.001G131001	0.00153913
Sobic.001G131300	0.0269739
Sobic.001G131500	0.0266278
Sobic.001G132800	0.0061366
Sobic.001G133900	0.00572869
Sobic.001G134600	0.0187161
Sobic.001G134700	0.00791297
Sobic.001G135600	0.00680624
Sobic.001G136850	0.0185815
Sobic.001G137600	0.0266212
Sobic.001G137800	0.0109225
Sobic.001G138000	0
Sobic.001G138100	0.0079757
Sobic.001G138800	0.0132131
Sobic.001G138900	0.0264006
Sobic.001G139001	0.0376703
Sobic.001G140000	0.0027758
Sobic.001G140800	0.0104551
Sobic.001G143000	0.0116364
Sobic.001G143400	0.00374528
Sobic.001G145050	0.0132751
Sobic.001G148200	0.0126489
Sobic.001G149901	0.0487501
Sobic.001G151000	0.0404458
Sobic.001G151200	0.00379597
Sobic.001G151700	0.0395376
Sobic.001G152360	0.0289379
Sobic.001G153500	0.0121737
Sobic.001G155200	0.0498459
Sobic.001G155500	0.0293098
Sobic.001G157500	0.0449353
Sobic.001G157800	0.00809905
Sobic.001G157900	0.00612595
Sobic.001G158000	0.0317083
Sobic.001G158700	0
Sobic.001G161000	0.00762843
Sobic.001G161200	0.0133098
Sobic.001G161500	0.0259951
Sobic.001G163500	0.00136431
Sobic.001G163900	0.0166327
Sobic.001G164500	0.0015026
Sobic.001G164800	0.0542987
Sobic.001G165100	0.00182013
Sobic.001G166300	0.00249173
Sobic.001G166401	0.0014032
Sobic.001G166700	0.016535
Sobic.001G167000	0.0268354
Sobic.001G167100	0.0293338
Sobic.001G170700	0.0453039
Sobic.001G170800	0.0137072
Sobic.001G170900	0.0127041
Sobic.001G171100	0.043214
Sobic.001G171200	0.0299852
Sobic.001G171500	0.0294671
Sobic.001G171600	0.0386041
Sobic.001G171850	0.0468614
Sobic.001G171900	0.0209207
Sobic.001G172400	0.00336098
Sobic.001G173600	0.0440642
Sobic.001G174100	0.0300023
Sobic.001G174700	0.00127528
Sobic.001G175500	0.0318234
Sobic.001G175600	0.0365045
Sobic.001G175700	0.0223853
Sobic.001G175800	0.0131018
Sobic.001G176800	0.035693
Sobic.001G176900	0.0309694
Sobic.001G177900	0.0277932
Sobic.001G178250	0.026883
Sobic.001G179100	0.00675348
Sobic.001G179560	0.012366
Sobic.001G180500	0.00712633
Sobic.001G180800	0.0474866
Sobic.001G181100	0.03505
Sobic.001G181300	0.00394404
Sobic.001G182800	0.00849464
Sobic.001G182850	0.0283809
Sobic.001G183000	0.014769
Sobic.001G183500	0
Sobic.001G184800	0.00635696
Sobic.001G185800	0.00650853
Sobic.001G186200	0.0168646
Sobic.001G186401	0.0198798
Sobic.001G186600	0.00857919
Sobic.001G187700	0.013969
Sobic.001G192200	0.0280267
Sobic.001G192600	0.0478597
Sobic.001G193600	0.0181346
Sobic.001G193900	0.0113464
Sobic.001G195866	0.00670547
Sobic.001G196600	0.02401
Sobic.001G197600	0.011304
Sobic.001G197800	0.00513082
Sobic.001G197901	0.0299955
Sobic.001G198000	0.0114862
Sobic.001G199200	0.0125436
Sobic.001G200500	0.0138374
Sobic.001G202000	0.0263642
Sobic.001G203000	0.0398252
Sobic.001G203700	0.0386897
Sobic.001G203800	0.0200766
Sobic.001G204200	0.0246618
Sobic.001G204601	0
Sobic.001G205000	0.0324215
Sobic.001G205500	0.0322842
Sobic.001G206300	0.00184035
Sobic.001G207600	0.00419091
Sobic.001G207800	0.0332934
Sobic.001G208133	0.00320366
Sobic.001G208200	0.00213988
Sobic.001G208300	0.0464117
Sobic.001G211800	0.00423919
Sobic.001G212200	0.0193545
Sobic.001G215300	0.00661055
Sobic.001G215400	0.0360971
Sobic.001G217500	0.0246673
Sobic.001G221300	0.00321353
Sobic.001G221900	0.008385
Sobic.001G222700	0.0376746
Sobic.001G223200	0.00516721
Sobic.001G225900	0.0528375
Sobic.001G226200	0.0186222
Sobic.001G226300	0.0486862
Sobic.001G228701	0.0258555
Sobic.001G229850	0.0105133
Sobic.001G230700	0
Sobic.001G230801	0.0266183
Sobic.001G233300	0.0383221
Sobic.001G233400	0.00717729
Sobic.001G234300	0.0502349
Sobic.001G239100	0.046497
Sobic.001G240400	0.00222428
Sobic.001G242400	0.0220201
Sobic.001G243300	0
Sobic.001G245400	0.00814119
Sobic.001G247700	0.0203466
Sobic.001G249900	0
Sobic.001G250000	0.00861693
Sobic.001G250200	0.01114
Sobic.001G251900	0.0240815
Sobic.001G252300	0.0372154
Sobic.001G253800	0.040779
Sobic.001G253900	0.0115044
Sobic.001G254300	0.0419834
Sobic.001G254800	0.0128245
Sobic.001G255600	0.0147645
Sobic.001G255932	0.0213787
Sobic.001G256300	0.0149647
Sobic.001G257100	0.0267861
Sobic.001G257700	0.0172061
Sobic.001G258000	0.00529584
Sobic.001G260600	0.00229005
Sobic.001G261408	0.0130142
Sobic.001G261476	0.00329172
Sobic.001G261750	0.00742477
Sobic.001G262500	0.0146989
Sobic.001G264100	0.0443307
Sobic.001G265300	0.00335745
Sobic.001G265500	0.0191693
Sobic.001G266400	0.0364089
Sobic.001G267100	0.027163
Sobic.001G267500	0.0264864
Sobic.001G268700	0.00173372
Sobic.001G269000	0.00226019
Sobic.001G270500	0.0161686
Sobic.001G271600	0.00115809
Sobic.001G273500	0.0231636
Sobic.001G274400	0
Sobic.001G275500	0
Sobic.001G276300	0
Sobic.001G277000	0.0110759
Sobic.001G277300	0.0151752
Sobic.001G279200	0.0236593
Sobic.001G281800	0.0262066
Sobic.001G282400	0
Sobic.001G282800	0.0316729
Sobic.001G283300	0.036342
Sobic.001G284400	0.0522697
Sobic.001G284475	0.0247122
Sobic.001G284500	0.0361152
Sobic.001G285400	0.0208587
Sobic.001G286000	0
Sobic.001G286600	0.0241557
Sobic.001G286700	0.00334177
Sobic.001G287101	0.0266219
Sobic.001G287301	0.0138082
Sobic.001G288800	0.0393791
Sobic.001G289200	0.0240431
Sobic.001G289500	0.0205024
Sobic.001G290766	0.0345438
Sobic.001G290832	0.0387121
Sobic.001G291200	0.00444599
Sobic.001G294100	0.0396831
Sobic.001G294400	0.017893
Sobic.001G295000	0.0143898
Sobic.001G295500	0.0417264
Sobic.001G296000	0.0489586
Sobic.001G296700	0.034968
Sobic.001G296800	0.03416
Sobic.001G297000	0.0101321
Sobic.001G297600	0.00397748
Sobic.001G298400	0.00445019
Sobic.001G298800	0.00511368
Sobic.001G302666	0
Sobic.001G302800	0.00680468
Sobic.001G303000	0.0239211
Sobic.001G304100	0
Sobic.001G304600	0.0127964
Sobic.001G305100	0.0120892
Sobic.001G305700	0.0205518
Sobic.001G309300	0.00436892
Sobic.001G309600	0.00154223
Sobic.001G310700	0.00515447
Sobic.001G311000	0.00502288
Sobic.001G311833	0.0386358
Sobic.001G312600	0.041475
Sobic.001G313900	0.0195676
Sobic.001G314200	0.0146891
Sobic.001G314300	0.00159855
Sobic.001G316300	0.0100874
Sobic.001G316400	0.00347914
Sobic.001G316500	0.00489311
Sobic.001G316800	0.00324798
Sobic.001G317600	0.00186234
Sobic.001G318100	0.0250003
Sobic.001G320700	0.0326904
Sobic.001G322100	0.010171
Sobic.001G322200	0.0111444
Sobic.001G322400	0.029075
Sobic.001G323101	0.011006
Sobic.001G323200	0.0144092
Sobic.001G323900	0.0498918
Sobic.001G324100	0
Sobic.001G324700	0.00312324
Sobic.001G327100	0.0294031
Sobic.001G327400	0.0177717
Sobic.001G328800	0.00177151
Sobic.001G329400	0.00337415
Sobic.001G329600	0.00464655
Sobic.001G329701	0.0190819
Sobic.001G331800	0.00516174
Sobic.001G333000	0.0345409
Sobic.001G334600	0.0132336
Sobic.001G335100	0.0185096
Sobic.001G335700	0.0224966
Sobic.001G335800	0.00231103
Sobic.001G337400	0.039069
Sobic.001G337600	0.00480319
Sobic.001G338100	0.0183557
Sobic.001G338500	0.0125895
Sobic.001G338700	0
Sobic.001G341300	0.00272924
Sobic.001G341700	0.0063086
Sobic.001G341900	0.0120371
Sobic.001G345200	0.00891277
Sobic.001G347100	0.0415567
Sobic.001G348900	0
Sobic.001G349900	0.0161094
Sobic.001G350000	0.0146551
Sobic.001G350300	0.0122241
Sobic.001G352200	0.0139799
Sobic.001G353100	0.0253116
Sobic.001G353250	0.0131733
Sobic.001G355500	0.0276164
Sobic.001G356400	0.0025988
Sobic.001G357700	0
Sobic.001G357800	0
Sobic.001G358200	0.0020493
Sobic.001G359900	0.0284586
Sobic.001G360000	0.0433869
Sobic.001G361000	0.0105805
Sobic.001G361700	0.0267479
Sobic.001G363100	0.0107559
Sobic.001G364800	0.00948531
Sobic.001G365400	0.0268299
Sobic.001G365700	0.0286401
Sobic.001G367900	0.0126423
Sobic.001G370000	0.0067068
Sobic.001G372500	0.00201496
Sobic.001G372600	0.0101905
Sobic.001G373200	0.0204311
Sobic.001G373900	0.0461186
Sobic.001G375800	0.0102175
Sobic.001G377300	0.00334999
Sobic.001G378300	0.0551743
Sobic.001G382100	0.0194101
Sobic.001G384500	0.0112643
Sobic.001G384800	0.0280482
Sobic.001G387500	0.0100098
Sobic.001G387700	0.014289
Sobic.001G388000	0.0343341
Sobic.001G388300	0.0199748
Sobic.001G388400	0.0321593
Sobic.001G388700	0.0202798
Sobic.001G388800	0.0232085
Sobic.001G390000	0.00418962
Sobic.001G391300	0.0153673
Sobic.001G391600	0.0236269
Sobic.001G393800	0.0123335
Sobic.001G394900	0.0143482
Sobic.001G395600	0.0218702
Sobic.001G395700	0.0356748
Sobic.001G396200	0.00603115
Sobic.001G396300	0.00208357
Sobic.001G397500	0.0158095
Sobic.001G397600	0.00714139
Sobic.001G398300	0.00727209
Sobic.001G398500	0.00208142
Sobic.001G399100	0.0293888
Sobic.001G399800	0.0378372
Sobic.001G400300	0.0253768
Sobic.001G401900	0.0116433
Sobic.001G402400	0
Sobic.001G402800	0.025483
Sobic.001G403200	0.0133736
Sobic.001G403300	0.0261854
Sobic.001G404900	0.0272269
Sobic.001G405100	0.00324907
Sobic.001G405700	0.0166421
Sobic.001G406700	0.0448711
Sobic.001G407000	0
Sobic.001G407900	0.00345004
Sobic.001G408001	0.0145875
Sobic.001G410000	0.028371
Sobic.001G410600	0.0173043
Sobic.001G410800	0.0370324
Sobic.001G411100	0.028075
Sobic.001G411500	0.0445189
Sobic.001G413600	0.00744548
Sobic.001G414400	0.00200075
Sobic.001G414650	0.0467738
Sobic.001G415200	0.00913959
Sobic.001G415400	0.00920426
Sobic.001G417200	0.0197424
Sobic.001G417600	0.0473077
Sobic.001G422800	0.01077
Sobic.001G423100	0.00722195
Sobic.001G423400	0.00896378
Sobic.001G424000	0.0367532
Sobic.001G424400	0.00511485
Sobic.001G425400	0.00585774
Sobic.001G427600	0.0448982
Sobic.001G429700	0.0143902
Sobic.001G430000	0.0042474
Sobic.001G431100	0
Sobic.001G431400	0.0410661
Sobic.001G433000	0.00972575
Sobic.001G434100	0.0116113
Sobic.001G436450	0.0419605
Sobic.001G436500	0.00230679
Sobic.001G438800	0.0116427
Sobic.001G439000	0.0170135
Sobic.001G439100	0.00620236
Sobic.001G440200	0.0289839
Sobic.001G440500	0.00810818
Sobic.001G442200	0.00878599
Sobic.001G442400	0.0192401
Sobic.001G443300	0.0459146
Sobic.001G445200	0.0204099
Sobic.001G445900	0.0164389
Sobic.001G446300	0.0266569
Sobic.001G447900	0.0359727
Sobic.001G449700	0.00408917
Sobic.001G450200	0.030032
Sobic.001G451200	0.0330581
Sobic.001G451500	0.0142258
Sobic.001G453300	0.0255461
Sobic.001G453700	0.0124163
Sobic.001G454700	0.0088842
Sobic.001G454900	0.00656523
Sobic.001G455100	0.0188247
Sobic.001G455250	0.0217051
Sobic.001G455300	0.042584
Sobic.001G455400	0.00180231
Sobic.001G455500	0.011313
Sobic.001G456200	0.0116165
Sobic.001G457500	0.0133127
Sobic.001G458100	0.0467873
Sobic.001G458600	0.00667261
Sobic.001G460200	0.0282594
Sobic.001G460600	0.0246821
Sobic.001G460700	0.017599
Sobic.001G460900	0.00695813
Sobic.001G462300	0.00945141
Sobic.001G463200	0.00394233
Sobic.001G463500	0.0357566
Sobic.001G464400	0.0159469
Sobic.001G466600	0.0364738
Sobic.001G468200	0.0332846
Sobic.001G468900	0.0121472
Sobic.001G469100	0.00350911
Sobic.001G469600	0.0184842
Sobic.001G469900	0.0329433
Sobic.001G469933	0.0131361
Sobic.001G470200	0.00836705
Sobic.001G470400	0.0055034
Sobic.001G470600	0.0148689
Sobic.001G473500	0.0124806
Sobic.001G474300	0
Sobic.001G475600	0.00835875
Sobic.001G475900	0.00237039
Sobic.001G476700	0.00516857
Sobic.001G477650	0.0198518
Sobic.001G479600	0.0282144
Sobic.001G480550	0.0329711
Sobic.001G481000	0.0461561
Sobic.001G481800	0.00321102
Sobic.001G482300	0.0260041
Sobic.001G482600	0.00618195
Sobic.001G483300	0.0133452
Sobic.001G483400	0.0225152
Sobic.001G483900	0
Sobic.001G484500	0.0201617
Sobic.001G485100	0.00978537
Sobic.001G488400	0.0100762
Sobic.001G488700	0.0239352
Sobic.001G488900	0.0174512
Sobic.001G489000	0.0168525
Sobic.001G491300	0.00150945
Sobic.001G491900	0.0121666
Sobic.001G492900	0.0161127
Sobic.001G493100	0.00593524
Sobic.001G493500	0.00436411
Sobic.001G493800	0.0289299
Sobic.001G494500	0.0460924
Sobic.001G496200	0.026405
Sobic.001G496500	0.0302997
Sobic.001G497100	0.0173452
Sobic.001G497600	0.0277454
Sobic.001G498300	0.0131173
Sobic.001G499800	0.038066
Sobic.001G500100	0
Sobic.001G500400	0.02211
Sobic.001G502500	0.00188458
Sobic.001G504300	0.0328952
Sobic.001G506066	0.0306085
Sobic.001G508100	0.0360072
Sobic.001G510600	0.0113945
Sobic.001G511000	0.00368111
Sobic.001G511200	0.00963534
Sobic.001G512500	0.0248691
Sobic.001G513300	0.0277762
Sobic.001G513650	0.0261393
Sobic.001G513700	0.00762464
Sobic.001G513800	0.0176155
Sobic.001G516800	0.0117694
Sobic.001G518200	0.0235848
Sobic.001G518700	0.0133091
Sobic.001G519100	0.00158934
Sobic.001G521300	0.00588472
Sobic.001G521500	0.0413963
Sobic.001G521850	0.00193825
Sobic.001G522700	0.00642467
Sobic.001G523100	0.0141432
Sobic.001G523200	0.0350709
Sobic.001G523866	0.017615
Sobic.001G524900	0.023784
Sobic.001G526000	0.0129796
Sobic.001G527100	0.0394922
Sobic.001G527700	0.0163271
Sobic.001G527900	0.00155951
Sobic.001G528500	0.0238743
Sobic.001G529200	0.04162
Sobic.001G531000	0.00193959
Sobic.001G531400	0.0227281
Sobic.001G531700	0.00975057
Sobic.001G531800	0.009145
Sobic.001G532900	0.00337918
Sobic.001G533000	0.0163696
Sobic.001G534000	0.0222654
Sobic.001G534300	0.00862309
Sobic.001G534400	0.0157531
Sobic.001G534900	0.024646
Sobic.001G535000	0.0266987
Sobic.001G536100	0.0210162
Sobic.001G536800	0.00404188
Sobic.001G536901	0.00348779
Sobic.001G537900	0.0345535
Sobic.001G538600	0.037057
Sobic.001G538866	0.00937817
Sobic.001G538932	0.00172998
Sobic.001G539400	0.0267074
Sobic.001G540200	0.00274879
Sobic.001G540600	0.0310797
Sobic.001G540800	0.0501123
Sobic.001G541232	0.00368621
Sobic.001G541300	0.0162088
Sobic.001G541700	0
Sobic.001G541800	0.0255302
Sobic.001G542000	0
Sobic.001G543200	0.0454568
Sobic.001G543600	0.0384315
Sobic.002G001000	0.00944344
Sobic.002G001400	0.0155051
Sobic.002G001500	0.0320099
Sobic.002G001700	0
Sobic.002G001900	0.00558015
Sobic.002G002000	0.00823266
Sobic.002G004100	0.0179444
Sobic.002G005200	0.00447305
Sobic.002G008600	0.00180381
Sobic.002G013300	0.00529269
Sobic.002G014600	0.0320116
Sobic.002G014700	0.0114809
Sobic.002G016300	0.0318567
Sobic.002G017600	0.0489768
Sobic.002G018400	0.00437659
Sobic.002G019600	0
Sobic.002G020200	0.0221083
Sobic.002G020900	0.0112685
Sobic.002G021000	0.0424096
Sobic.002G025200	0.00438883
Sobic.002G027166	0.00455123
Sobic.002G028400	0.0399589
Sobic.002G030300	0.0120004
Sobic.002G030400	0.0424385
Sobic.002G030900	0.00310869
Sobic.002G031000	0
Sobic.002G031800	0.0121199
Sobic.002G033200	0.0109731
Sobic.002G033600	0.0494712
Sobic.002G033800	0.0181124
Sobic.002G035000	0.0014476
Sobic.002G035200	0
Sobic.002G035300	0.0262007
Sobic.002G035800	0.037337
Sobic.002G036000	0
Sobic.002G038300	0.0144795
Sobic.002G038500	0.00366184
Sobic.002G038600	0.020823
Sobic.002G039400	0.0131708
Sobic.002G040300	0.0218225
Sobic.002G040600	0.00629133
Sobic.002G041400	0.0522079
Sobic.002G041533	0.00940868
Sobic.002G042300	0.0161628
Sobic.002G042900	0.0169608
Sobic.002G045900	0.0403589
Sobic.002G046900	0.00476773
Sobic.002G047800	0.011074
Sobic.002G048200	0.00804076
Sobic.002G053200	0.0347992
Sobic.002G053900	0.0226306
Sobic.002G054200	0.0189239
Sobic.002G055000	0.012051
Sobic.002G057050	0.0222736
Sobic.002G057400	0.00913754
Sobic.002G060600	0.0211578
Sobic.002G064900	0.0280951
Sobic.002G066400	0.00603315
Sobic.002G069000	0.0406028
Sobic.002G070200	0.0186627
Sobic.002G073250	0.0349975
Sobic.002G075800	0.00193825
Sobic.002G078100	0.0342694
Sobic.002G080100	0.0368015
Sobic.002G081700	0.0290143
Sobic.002G081900	0.0136894
Sobic.002G083200	0.00212331
Sobic.002G084400	0.0297045
Sobic.002G085300	0.00122351
Sobic.002G085900	0.00324718
Sobic.002G090200	0.0103413
Sobic.002G091000	0.021102
Sobic.002G091900	0.0132122
Sobic.002G095200	0
Sobic.002G095300	0.01766
Sobic.002G095400	0.00255179
Sobic.002G096800	0.00654257
Sobic.002G100600	0.0530917
Sobic.002G102000	0.0476373
Sobic.002G103100	0.0336583
Sobic.002G103200	0.00722246
Sobic.002G103500	0.0358855
Sobic.002G104000	0.0056927
Sobic.002G104500	0.0214653
Sobic.002G104900	0.0408306
Sobic.002G108600	0.0500918
Sobic.002G112300	0.00193757
Sobic.002G112400	0.0205358
Sobic.002G113400	0.0115807
Sobic.002G113600	0.0447465
Sobic.002G113700	0
Sobic.002G114000	0.0333305
Sobic.002G115801	0.0174464
Sobic.002G116400	0.0209766
Sobic.002G116800	0.0193464
Sobic.002G117200	0.0113993
Sobic.002G117800	0.00546112
Sobic.002G117850	0.0139671
Sobic.002G119700	0.0182269
Sobic.002G120200	0.0182369
Sobic.002G120400	0
Sobic.002G122100	0.0518458
Sobic.002G125600	0.0032511
Sobic.002G126000	0.0229707
Sobic.002G127800	0.0183736
Sobic.002G128000	0.0158985
Sobic.002G128300	0
Sobic.002G128600	0.0143282
Sobic.002G129100	0
Sobic.002G129900	0.00425686
Sobic.002G130700	0.00770931
Sobic.002G131600	0.0327347
Sobic.002G133100	0.016935
Sobic.002G133900	0.015821
Sobic.002G134100	0.00440812
Sobic.002G134250	0.00493306
Sobic.002G137800	0.00511506
Sobic.002G138700	0.0134832
Sobic.002G139100	0.0427437
Sobic.002G142000	0.0314127
Sobic.002G142200	0.00791727
Sobic.002G142300	0.0219968
Sobic.002G142700	0.0154808
Sobic.002G144400	0.0203797
Sobic.002G145200	0.0283141
Sobic.002G145500	0.00409537
Sobic.002G145600	0.0116892
Sobic.002G146200	0.0407789
Sobic.002G146601	0.0438677
Sobic.002G148166	0.0160439
Sobic.002G148700	0.00513365
Sobic.002G149200	0.0551245
Sobic.002G149550	0.0275009
Sobic.002G150766	0.00446799
Sobic.002G151400	0.00256304
Sobic.002G154300	0.00279351
Sobic.002G158300	0.0508
Sobic.002G158600	0.0393676
Sobic.002G159750	0.0292863
Sobic.002G163600	0.00774447
Sobic.002G163700	0.0243342
Sobic.002G163950	0.00410805
Sobic.002G165200	0.0277778
Sobic.002G168500	0.039156
Sobic.002G170100	0.015562
Sobic.002G170780	0
Sobic.002G171600	0.00442948
Sobic.002G172500	0.0340262
Sobic.002G172900	0.0522244
Sobic.002G173700	0.00998563
Sobic.002G174000	0.0190225
Sobic.002G174300	0.00224237
Sobic.002G175050	0.0271531
Sobic.002G175500	0.0076521
Sobic.002G175600	0.0170105
Sobic.002G176900	0.0162792
Sobic.002G177600	0.0217354
Sobic.002G178000	0.0467341
Sobic.002G180200	0.0152368
Sobic.002G180400	0.00349775
Sobic.002G180600	0.026548
Sobic.002G181200	0.0248275
Sobic.002G182300	0.0185013
Sobic.002G183000	0.0103223
Sobic.002G183300	0.0243667
Sobic.002G184600	0.0101851
Sobic.002G184800	0.0544179
Sobic.002G186400	0.0375725
Sobic.002G187032	0.0375138
Sobic.002G187200	0.0217159
Sobic.002G189000	0.00442687
Sobic.002G189300	0.0108154
Sobic.002G189900	0.0318265
Sobic.002G190100	0.00881607
Sobic.002G191000	0.00890484
Sobic.002G191100	0.0387812
Sobic.002G193000	0.0334096
Sobic.002G193800	0.0236701
Sobic.002G194600	0.0107908
Sobic.002G194700	0.0146255
Sobic.002G194800	0.0223779
Sobic.002G196100	0.00937623
Sobic.002G198100	0.0308126
Sobic.002G198500	0.00710703
Sobic.002G198600	0.00324775
Sobic.002G199000	0.00514596
Sobic.002G200700	0.00323334
Sobic.002G201000	0.00227295
Sobic.002G201300	0.00783725
Sobic.002G201500	0.00818246
Sobic.002G201700	0.0249615
Sobic.002G202100	0.0170699
Sobic.002G204300	0.0293321
Sobic.002G205900	0.0166937
Sobic.002G206100	0.0430132
Sobic.002G206300	0.0357728
Sobic.002G206400	0
Sobic.002G206500	0.0112353
Sobic.002G206750	0.00154715
Sobic.002G206900	0.0131666
Sobic.002G207200	0.0178729
Sobic.002G207400	0.00126054
Sobic.002G207500	0.00393591
Sobic.002G207700	0.00444792
Sobic.002G208200	0.0392159
Sobic.002G208700	0.0224056
Sobic.002G212200	0.0107338
Sobic.002G212300	0.0159129
Sobic.002G214300	0.00342845
Sobic.002G214800	0.0184935
Sobic.002G215000	0.00401383
Sobic.002G216000	0.020342
Sobic.002G217100	0.0460509
Sobic.002G218300	0.00228592
Sobic.002G218600	0.0137607
Sobic.002G219900	0.0542708
Sobic.002G220300	0.00876937
Sobic.002G221100	0.019115
Sobic.002G222400	0.0116039
Sobic.002G222500	0.0203812
Sobic.002G223900	0.01603
Sobic.002G224200	0.014152
Sobic.002G226100	0.0199085
Sobic.002G226700	0.00488087
Sobic.002G226800	0.0123314
Sobic.002G227700	0
Sobic.002G227800	0.00215503
Sobic.002G228000	0.00731011
Sobic.002G228200	0.00783184
Sobic.002G228400	0.00501536
Sobic.002G231100	0.00585047
Sobic.002G231900	0.0144874
Sobic.002G232500	0.00193757
Sobic.002G232900	0.0045981
Sobic.002G234200	0.00432178
Sobic.002G234800	0.0235744
Sobic.002G234900	0.0199377
Sobic.002G235300	0.0237729
Sobic.002G236000	0.0344884
Sobic.002G236400	0.0193832
