Gene	Col1
Sobic.001G207800	0.0297619
Sobic.001G208133	0.0042031
Sobic.001G208200	0.0456088
Sobic.001G208300	0.00972711
Sobic.001G208600	0.0159862
Sobic.001G212100	0.00462885
Sobic.001G212200	0.0129936
Sobic.001G212900	0.0218525
Sobic.001G215300	0.0353762
Sobic.001G215400	0.0213258
Sobic.001G217500	0.004726
Sobic.001G219200	0.0271053
Sobic.001G221300	0
Sobic.001G221900	0.0341873
Sobic.001G222700	0.0170992
Sobic.001G225300	0.00455649
Sobic.001G225900	0.0125946
Sobic.001G228701	0.01636
Sobic.001G230700	0.0108726
Sobic.001G230801	0.0107655
Sobic.001G233300	0.0171601
Sobic.001G233400	0.0229617
Sobic.001G234300	0.0181506
Sobic.001G239100	0.029291
Sobic.001G242400	0.00376511
Sobic.001G242900	0.0429155
Sobic.001G243300	0.00509783
Sobic.001G245400	0.0263883
Sobic.001G248600	0.0240782
Sobic.001G248700	0.0182575
Sobic.001G250200	0.0195731
Sobic.001G251900	0.0233638
Sobic.001G253800	0.019016
Sobic.001G253900	0.0311165
Sobic.001G254300	0.0248105
Sobic.001G254800	0.0124894
Sobic.001G255932	0.0222819
Sobic.001G256300	0.0099507
Sobic.001G257700	0
Sobic.001G260600	0
Sobic.001G260701	0.0189036
Sobic.001G261408	0.00852051
Sobic.001G261476	0.00324105
Sobic.001G261750	0.00873217
Sobic.001G262500	0.0159013
Sobic.001G264100	0.00281588
Sobic.001G264300	0.0342222
Sobic.001G265300	0
Sobic.001G265500	0.0452523
Sobic.001G265800	0.0389821
Sobic.001G268700	0.00734647
Sobic.001G269000	0
Sobic.001G270500	0.011606
Sobic.001G271600	0.00456984
Sobic.001G273500	0.0153993
Sobic.001G274400	0.0112042
Sobic.001G275500	0.00231919
Sobic.001G276300	0
Sobic.001G276600	0.0217421
Sobic.001G277300	0.0125421
Sobic.001G279200	0.0412456
Sobic.001G281800	0.0150823
Sobic.001G282400	0.00630964
Sobic.001G282800	0.0139692
Sobic.001G283300	0.00597648
Sobic.001G284475	0.0170169
Sobic.001G284500	0.0313968
Sobic.001G286000	0.00311861
Sobic.001G286700	0.0380548
Sobic.001G287101	0.0221038
Sobic.001G287301	0.00923447
Sobic.001G288800	0.0398978
Sobic.001G289500	0.0254849
Sobic.001G290766	0.0348437
Sobic.001G290832	0.0179498
Sobic.001G291200	0.0137678
Sobic.001G294100	0.040439
Sobic.001G294400	0.0208465
Sobic.001G295000	0.0144029
Sobic.001G295100	0.028546
Sobic.001G295500	0.0369184
Sobic.001G295800	0.00759631
Sobic.001G296000	0.0375756
Sobic.001G296700	0.0356673
Sobic.001G297000	0.00915914
Sobic.001G297200	0.0247712
Sobic.001G297600	0
Sobic.001G298400	0.00697017
Sobic.001G298800	0.00465441
Sobic.001G302666	0.0286109
Sobic.001G302800	0.0381323
Sobic.001G304100	0
Sobic.001G304600	0.0141365
Sobic.001G305100	0.0112448
Sobic.001G309300	0.00934155
Sobic.001G309600	0.0240826
Sobic.001G309732	0.00717476
Sobic.001G310000	0
Sobic.001G310300	0.00313623
Sobic.001G310700	0
Sobic.001G311000	0.0282348
Sobic.001G311833	0.0180724
Sobic.001G313900	0.00282269
Sobic.001G314200	0.0132319
Sobic.001G314300	0.0029139
Sobic.001G316400	0.019538
Sobic.001G316500	0.0129215
Sobic.001G316800	0.00367339
Sobic.001G317600	0.0136241
Sobic.001G318100	0.0280665
Sobic.001G321800	0.0398387
Sobic.001G322100	0
Sobic.001G322200	0
Sobic.001G323101	0.0108407
Sobic.001G323900	0.00706165
Sobic.001G324100	0.00566968
Sobic.001G324700	0.0057945
Sobic.001G327100	0.0285722
Sobic.001G327400	0.0216825
Sobic.001G328800	0.00731941
Sobic.001G329600	0.0419751
Sobic.001G329701	0.0192672
Sobic.001G331800	0.00856473
Sobic.001G333000	0.0101332
Sobic.001G334600	0.0272359
Sobic.001G335100	0.0113336
Sobic.001G335700	0.04759
Sobic.001G335800	0.00420855
Sobic.001G337400	0.0112126
Sobic.001G337600	0.00796011
Sobic.001G338700	0.00918235
Sobic.001G341300	0.0202998
Sobic.001G341700	0.00697044
Sobic.001G341900	0.00959547
Sobic.001G345200	0.0408744
Sobic.001G347600	0.0382059
Sobic.001G348900	0
Sobic.001G349900	0.0198398
Sobic.001G350000	0.0144251
Sobic.001G350300	0.0180345
Sobic.001G352200	0.0077575
Sobic.001G353000	0.0223934
Sobic.001G353100	0.0119193
Sobic.001G353250	0.027635
Sobic.001G355500	0.0227109
Sobic.001G355900	0.0103727
Sobic.001G356400	0.00732425
Sobic.001G357700	0.0180393
Sobic.001G357800	0
Sobic.001G358200	0.0201627
Sobic.001G359400	0.0254291
Sobic.001G359900	0.0141542
Sobic.001G360000	0.0362737
Sobic.001G360600	0.0139065
Sobic.001G361000	0.00955841
Sobic.001G361700	0.00797882
Sobic.001G363100	0
Sobic.001G364800	0
Sobic.001G365400	0.0137724
Sobic.001G365700	0.0348008
Sobic.001G367900	0.00331498
Sobic.001G370000	0.0185307
Sobic.001G372500	0
Sobic.001G372600	0.043106
Sobic.001G373200	0.00715227
Sobic.001G373900	0.0289392
Sobic.001G375800	0.0228615
Sobic.001G377300	0.00302824
Sobic.001G378300	0
Sobic.001G384500	0.0286069
Sobic.001G387500	0.0128871
Sobic.001G387700	0.0349379
Sobic.001G388000	0.0139275
Sobic.001G388300	0.014066
Sobic.001G388400	0.0173461
Sobic.001G388800	0
Sobic.001G390000	0.00320715
Sobic.001G391300	0.0245267
Sobic.001G393800	0
Sobic.001G394900	0.0428621
Sobic.001G395600	0.0375913
Sobic.001G395700	0.025219
Sobic.001G395800	0.0394461
Sobic.001G396200	0.0326159
Sobic.001G396300	0.0252876
Sobic.001G397500	0.0378956
Sobic.001G398300	0.0121997
Sobic.001G399100	0.0170378
Sobic.001G400300	0.0184522
Sobic.001G401900	0.00465441
Sobic.001G402400	0.0218954
Sobic.001G402800	0.0350034
Sobic.001G403300	0
Sobic.001G404900	0.0214507
Sobic.001G405100	0.00286284
Sobic.001G405700	0.0219097
Sobic.001G406700	0.00390962
Sobic.001G407000	0.00899999
Sobic.001G407900	0
Sobic.001G408001	0.0256967
Sobic.001G409100	0
Sobic.001G410000	0.0383525
Sobic.001G410600	0.0459343
Sobic.001G411100	0.0140685
Sobic.001G411500	0.02899
Sobic.001G413600	0.010683
Sobic.001G414400	0.00390204
Sobic.001G414650	0.0214255
Sobic.001G415200	0.0354961
Sobic.001G415400	0.0113862
Sobic.001G417200	0.0251524
Sobic.001G417600	0.0443745
Sobic.001G422800	0.0055335
Sobic.001G423100	0.0396006
Sobic.001G423400	0.00326926
Sobic.001G424400	0.0134719
Sobic.001G425400	0.0168541
Sobic.001G427600	0.00453665
Sobic.001G429700	0.0102177
Sobic.001G430000	0
Sobic.001G431100	0.0118364
Sobic.001G431400	0.0114614
Sobic.001G432800	0
Sobic.001G433000	0.00484407
Sobic.001G436450	0.0344882
Sobic.001G436500	0.0151212
Sobic.001G438800	0.0150892
Sobic.001G439000	0.0340733
Sobic.001G439900	0
Sobic.001G440500	0.00867514
Sobic.001G442200	0.0076235
Sobic.001G442400	0.00704798
Sobic.001G445200	0.0152234
Sobic.001G445900	0.00921347
Sobic.001G446300	0.0133321
Sobic.001G447900	0.0455834
Sobic.001G449700	0.0343809
Sobic.001G450200	0.0386873
Sobic.001G451200	0.0135721
Sobic.001G451500	0.0259078
Sobic.001G453700	0.00788925
Sobic.001G454900	0.0139378
Sobic.001G455250	0.0222888
Sobic.001G455300	0.0251599
Sobic.001G455400	0.0123867
Sobic.001G455500	0.0174209
Sobic.001G456200	0.0164332
Sobic.001G457500	0.0391388
Sobic.001G458100	0.0144098
Sobic.001G458600	0.0043417
Sobic.001G459400	0.00410542
Sobic.001G460200	0.0280066
Sobic.001G460900	0.004154
Sobic.001G463200	0.00740164
Sobic.001G463500	0.0310422
Sobic.001G464400	0.0152023
Sobic.001G464600	0.00907146
Sobic.001G466600	0.0251339
Sobic.001G468900	0.0243685
Sobic.001G469600	0.0429294
Sobic.001G469900	0.0220349
Sobic.001G469933	0.0120058
Sobic.001G470400	0.0236226
Sobic.001G470600	0.0120892
Sobic.001G473200	0.0200306
Sobic.001G474300	0
Sobic.001G475600	0.0221687
Sobic.001G475900	0.00462885
Sobic.001G477650	0.0137002
Sobic.001G480550	0.00922453
Sobic.001G482600	0.0445281
Sobic.001G483900	0.00370515
Sobic.001G485100	0.0353521
Sobic.001G488200	0.0158921
Sobic.001G488400	0.0281417
Sobic.001G488700	0.0392788
Sobic.001G488900	0.0381824
Sobic.001G489000	0.0110431
Sobic.001G491900	0.0086063
Sobic.001G492900	0.0204865
Sobic.001G493100	0.0136517
Sobic.001G493500	0.00380661
Sobic.001G493800	0.00582632
Sobic.001G494350	0.0034717
Sobic.001G494500	0.0347843
Sobic.001G496200	0.0107398
Sobic.001G496500	0.0217033
Sobic.001G497000	0.0175697
Sobic.001G497600	0.0223884
Sobic.001G498300	0.0141876
Sobic.001G500100	0.00743578
Sobic.001G500800	0.0122951
Sobic.001G502500	0.0148473
Sobic.001G502700	0.0298193
Sobic.001G504300	0.00568362
Sobic.001G506066	0.0292461
Sobic.001G508100	0.0184288
Sobic.001G510600	0.0222835
Sobic.001G511000	0.0119821
Sobic.001G512500	0.0201266
Sobic.001G513650	0.0402369
Sobic.001G513700	0.0181766
Sobic.001G513800	0.0221257
Sobic.001G514300	0.0384242
Sobic.001G516600	0.00408756
Sobic.001G516800	0.0179118
Sobic.001G518300	0.00535116
Sobic.001G518700	0.0098055
Sobic.001G519100	0.01356
Sobic.001G521500	0.0319891
Sobic.001G521850	0.0218469
Sobic.001G522700	0
Sobic.001G523200	0.0187779
Sobic.001G523866	0.00935989
Sobic.001G524900	0.0239647
Sobic.001G526000	0.0406417
Sobic.001G527100	0.0224675
Sobic.001G527700	0.0187775
Sobic.001G527900	0.00348323
Sobic.001G528500	0.024188
Sobic.001G529200	0.00658872
Sobic.001G531000	0.043941
Sobic.001G531400	0.0100997
Sobic.001G531700	0.00808925
Sobic.001G531800	0.039474
Sobic.001G532900	0.0176668
Sobic.001G533000	0.0127488
Sobic.001G534300	0.00350244
Sobic.001G534400	0.00507383
Sobic.001G534900	0.0283544
Sobic.001G535000	0.0235572
Sobic.001G536100	0.0132968
Sobic.001G536800	0.00756616
Sobic.001G536901	0.0137269
Sobic.001G537900	0.0380162
Sobic.001G538866	0.0409225
Sobic.001G538932	0
Sobic.001G539400	0.0115804
Sobic.001G540600	0.00340381
Sobic.001G540800	0.0416551
Sobic.001G541232	0.0040131
Sobic.001G541700	0.00690467
Sobic.001G541800	0.0230695
Sobic.001G542000	0.0177272
Sobic.001G543600	0.00985076
Sobic.002G001000	0.0122395
Sobic.002G001400	0.00937282
Sobic.002G001500	0.0277072
Sobic.002G001700	0.00311861
Sobic.002G001900	0.00476038
Sobic.002G004500	0.00433582
Sobic.002G005200	0.0117581
Sobic.002G008600	0.0101621
Sobic.002G013300	0.00414172
Sobic.002G014600	0.00749528
Sobic.002G014700	0.00379879
Sobic.002G016300	0.0347694
Sobic.002G017600	0.0359994
Sobic.002G018400	0.018782
Sobic.002G019600	0.00719471
Sobic.002G020200	0.0273846
Sobic.002G020900	0.00902112
Sobic.002G021000	0.038544
Sobic.002G023400	0
Sobic.002G025200	0.00306747
Sobic.002G025400	0.0028714
Sobic.002G027166	0.00790656
Sobic.002G028400	0.0240548
Sobic.002G030300	0.0270348
Sobic.002G030400	0.0300034
Sobic.002G030900	0.00611346
Sobic.002G031000	0.00777013
Sobic.002G033200	0.013503
Sobic.002G033600	0.0101766
Sobic.002G034301	0.0209721
Sobic.002G035000	0.0106033
Sobic.002G035200	0.00469702
Sobic.002G035300	0.0320692
Sobic.002G036000	0
Sobic.002G038300	0
Sobic.002G038600	0.00673083
Sobic.002G039400	0.00611798
Sobic.002G040600	0.00397629
Sobic.002G041533	0.0200287
Sobic.002G042300	0.0246313
Sobic.002G042900	0.00647298
Sobic.002G043700	0.0100611
Sobic.002G045900	0.0146242
Sobic.002G046900	0.0356769
Sobic.002G048200	0.00787698
Sobic.002G053200	0.0165385
Sobic.002G054200	0.0279913
Sobic.002G056500	0
Sobic.002G057400	0.0396438
Sobic.002G060600	0.00369649
Sobic.002G062600	0.016473
Sobic.002G062700	0.0193364
Sobic.002G062800	0.0268891
Sobic.002G063201	0.00585053
Sobic.002G064900	0.00945442
Sobic.002G066400	0.0142354
Sobic.002G069000	0.0111239
Sobic.002G072200	0.042008
Sobic.002G074800	0.0184319
Sobic.002G075800	0.0053143
Sobic.002G077000	0.0147565
Sobic.002G078100	0.0347285
Sobic.002G080100	0.0106754
Sobic.002G081700	0.0208686
Sobic.002G083200	0
Sobic.002G084400	0.0214984
Sobic.002G085300	0.0168792
Sobic.002G085900	0
Sobic.002G089700	0.0137669
Sobic.002G090200	0.0116897
Sobic.002G091900	0.00836218
Sobic.002G095300	0.00941474
Sobic.002G096800	0.0058572
Sobic.002G100600	0.0344801
Sobic.002G102000	0.0175555
Sobic.002G103200	0.0243472
Sobic.002G104000	0.0180546
Sobic.002G104500	0.0301759
Sobic.002G104900	0.0174823
Sobic.002G107400	0.0118478
Sobic.002G108600	0.0461417
Sobic.002G112300	0.0104884
Sobic.002G113700	0.0223437
Sobic.002G114000	0.0214586
Sobic.002G115801	0.0118787
Sobic.002G116400	0.0033243
Sobic.002G116800	0.00857941
Sobic.002G117200	0.0186083
Sobic.002G117800	0.0131427
Sobic.002G117850	0
Sobic.002G120200	0.0121581
Sobic.002G120400	0.0122443
Sobic.002G122100	0.0415613
Sobic.002G125600	0.00370515
Sobic.002G127800	0.0106362
Sobic.002G128000	0.00848624
Sobic.002G128300	0
Sobic.002G128600	0.0143053
Sobic.002G129100	0.0112064
Sobic.002G129900	0
Sobic.002G130700	0.00401877
Sobic.002G131600	0.0304773
Sobic.002G133100	0.0117866
Sobic.002G133900	0.0268178
Sobic.002G134100	0.0128458
Sobic.002G134250	0.0077337
Sobic.002G137800	0.0138917
Sobic.002G138700	0.00244335
Sobic.002G139100	0.0107327
Sobic.002G139200	0.0313229
Sobic.002G140600	0.00280378
Sobic.002G142700	0.0206973
Sobic.002G144400	0.0130888
Sobic.002G145200	0.0200399
Sobic.002G145500	0
Sobic.002G145600	0.00418688
Sobic.002G146200	0.0165346
Sobic.002G146601	0.0350236
Sobic.002G148166	0.0356402
Sobic.002G148700	0.0127006
Sobic.002G149200	0.00419497
Sobic.002G150766	0
Sobic.002G152600	0.0265941
Sobic.002G154300	0.0276077
Sobic.002G159750	0.0190352
Sobic.002G160100	0
Sobic.002G163600	0
Sobic.002G163700	0.0118537
Sobic.002G163950	0.00324105
Sobic.002G168500	0.0233674
Sobic.002G170780	0.0114193
Sobic.002G171600	0.00925904
Sobic.002G172500	0.0221214
Sobic.002G172900	0.015162
Sobic.002G173700	0.0212819
Sobic.002G174000	0.00962953
Sobic.002G174200	0.0310593
Sobic.002G174300	0
Sobic.002G175050	0.0195778
Sobic.002G175500	0.00445419
Sobic.002G175600	0.0121091
Sobic.002G176900	0.0163359
Sobic.002G177600	0.0109007
Sobic.002G178000	0.0112729
Sobic.002G180200	0.0173949
Sobic.002G180400	0.0120579
Sobic.002G180600	0.0157543
Sobic.002G183000	0.00799865
Sobic.002G183300	0.0219272
Sobic.002G183600	0.00532428
Sobic.002G184600	0.0108097
Sobic.002G184800	0.0133166
Sobic.002G185200	0.00847561
Sobic.002G186400	0.0312976
Sobic.002G187200	0.037301
Sobic.002G189000	0.00373076
Sobic.002G189300	0.0106766
Sobic.002G190100	0.0141156
Sobic.002G191100	0.0259255
Sobic.002G193000	0.0332061
Sobic.002G193800	0.0304788
Sobic.002G194600	0.0132442
Sobic.002G194700	0.0144326
Sobic.002G196100	0.0304885
Sobic.002G198500	0.0214492
Sobic.002G198600	0
Sobic.002G199000	0.00532428
Sobic.002G200500	0.0249863
Sobic.002G200700	0
Sobic.002G201000	0
Sobic.002G201300	0.0131593
Sobic.002G201500	0.014904
Sobic.002G202100	0.0219966
Sobic.002G204300	0.0186709
Sobic.002G204600	0.0128197
Sobic.002G204700	0.0041097
Sobic.002G205900	0.016317
Sobic.002G206300	0.0341813
Sobic.002G206400	0
Sobic.002G206750	0.0202536
Sobic.002G206900	0.00252654
Sobic.002G207200	0.0302913
Sobic.002G207500	0.0253286
Sobic.002G207700	0.0130653
Sobic.002G208200	0.00927881
Sobic.002G208700	0.0184883
Sobic.002G212200	0
Sobic.002G212300	0.040074
Sobic.002G214300	0
Sobic.002G215000	0
Sobic.002G216000	0.0283493
Sobic.002G217100	0
Sobic.002G217400	0.0235434
Sobic.002G218300	0.00775903
Sobic.002G219900	0.0424595
Sobic.002G220300	0.0168985
Sobic.002G222500	0.0262992
Sobic.002G223200	0.0285041
Sobic.002G224200	0.00501082
Sobic.002G226100	0.0311773
Sobic.002G226700	0.0244249
Sobic.002G226800	0.00348323
Sobic.002G227700	0.00445419
Sobic.002G227800	0.00410542
Sobic.002G228000	0.0202393
Sobic.002G228400	0.0324332
Sobic.002G231100	0.0196751
Sobic.002G231900	0.0399341
Sobic.002G232500	0
Sobic.002G232900	0.0160876
Sobic.002G234200	0.0201334
Sobic.002G234800	0.035892
Sobic.002G234900	0.0355541
Sobic.002G235300	0.0241396
Sobic.002G236000	0.032461
Sobic.002G236600	0.0351918
Sobic.002G236900	0
Sobic.002G238400	0.0118696
Sobic.002G238800	0.00350713
Sobic.002G239500	0.00992951
Sobic.002G240300	0.00481831
Sobic.002G240700	0.0171586
Sobic.002G241400	0
Sobic.002G242500	0.0212968
Sobic.002G242600	0.0231249
Sobic.002G242800	0.0194684
Sobic.002G243650	0.0313237
Sobic.002G244700	0.0283499
Sobic.002G244901	0.0155889
Sobic.002G245100	0
Sobic.002G247100	0.00498408
Sobic.002G247401	0.027375
Sobic.002G248500	0.0468513
Sobic.002G249900	0.00358244
Sobic.002G250100	0
Sobic.002G251200	0.0088518
Sobic.002G251400	0.0323232
Sobic.002G251700	0.00313623
Sobic.002G253600	0.0342751
Sobic.002G254100	0.00722669
Sobic.002G254300	0.0259406
Sobic.002G255200	0.00862265
Sobic.002G256000	0.0360863
Sobic.002G256100	0
Sobic.002G256500	0.0221682
Sobic.002G256900	0.0154088
Sobic.002G257001	0.00738408
Sobic.002G257500	0.00515812
Sobic.002G259600	0.011763
Sobic.002G260000	0.00845186
Sobic.002G260600	0
Sobic.002G262500	0.00693862
Sobic.002G264800	0.00420855
Sobic.002G268200	0
Sobic.002G270200	0.0299297
Sobic.002G270800	0.0360109
Sobic.002G270900	0.0436778
Sobic.002G271000	0.0218044
Sobic.002G271300	0.0111866
Sobic.002G271600	0.0211241
Sobic.002G272900	0
Sobic.002G273700	0
Sobic.002G275200	0.0243129
Sobic.002G276400	0.00980706
Sobic.002G277900	0.0161396
Sobic.002G278100	0.0154282
Sobic.002G279100	0.00555588
Sobic.002G280001	0.0353705
Sobic.002G280500	0.0291711
Sobic.002G280700	0.00958702
Sobic.002G280800	0.00606
Sobic.002G282200	0.00856688
Sobic.002G283800	0.0124217
Sobic.002G284400	0.0178906
Sobic.002G284600	0.0157333
Sobic.002G285300	0.00441384
Sobic.002G285450	0.0185143
Sobic.002G285600	0.0191856
Sobic.002G285700	0.0270813
Sobic.002G286800	0.00548586
Sobic.002G287400	0.0213171
Sobic.002G288700	0.0381398
Sobic.002G289100	0.00449227
Sobic.002G289701	0
Sobic.002G290800	0.00375541
Sobic.002G290900	0.00418688
Sobic.002G292100	0.00985038
Sobic.002G292200	0.025832
Sobic.002G293100	0.00790647
Sobic.002G293900	0.0384749
Sobic.002G294300	0.00376511
Sobic.002G296900	0.0182078
Sobic.002G297900	0.0178553
Sobic.002G298700	0.0194833
Sobic.002G299200	0.00990633
Sobic.002G299400	0.00721429
Sobic.002G300600	0.0115688
Sobic.002G302000	0.0418587
Sobic.002G302800	0
Sobic.002G303300	0.0273753
Sobic.002G305100	0.0222036
Sobic.002G305500	0.00360233
Sobic.002G305700	0.00295543
Sobic.002G306201	0.0302186
Sobic.002G306800	0.00265287
Sobic.002G306900	0.0141036
Sobic.002G308200	0.0128588
Sobic.002G310000	0.00922606
Sobic.002G311200	0.0220916
Sobic.002G311700	0.0236576
Sobic.002G312700	0
Sobic.002G314200	0.0334753
Sobic.002G314950	0
Sobic.002G316500	0.0303711
Sobic.002G316900	0.0342503
Sobic.002G317100	0.00710506
Sobic.002G317350	0.0447808
Sobic.002G317700	0.0249581
Sobic.002G318000	0.0137388
Sobic.002G318700	0.0269368
Sobic.002G319900	0
Sobic.002G320800	0.0385228
Sobic.002G321500	0.0247669
Sobic.002G321800	0.0237143
Sobic.002G321901	0.0390469
Sobic.002G323000	0.0208066
Sobic.002G323900	0
Sobic.002G324400	0.0140588
Sobic.002G324801	0.0309251
Sobic.002G326200	0.0320885
Sobic.002G326500	0.00311861
Sobic.002G328000	0.0474603
Sobic.002G328200	0.0164967
Sobic.002G329500	0.0317414
Sobic.002G330200	0.00380661
Sobic.002G330700	0.0229207
