Gene	Col1
Sobic.001G338500	0.04982
Sobic.001G338700	0.0136417
Sobic.001G341300	0.0598657
Sobic.001G341700	0.0214534
Sobic.001G341900	0
Sobic.001G345200	0.0178917
Sobic.001G347100	0.00959924
Sobic.001G347600	0.0196028
Sobic.001G348900	0
Sobic.001G349900	0.0593348
Sobic.001G350000	0.0152006
Sobic.001G350300	0.00743384
Sobic.001G352200	0.00456008
Sobic.001G353000	0.030167
Sobic.001G353100	0.018358
Sobic.001G353250	0.0342063
Sobic.001G355500	0.0408478
Sobic.001G355900	0.00899867
Sobic.001G356400	0
Sobic.001G357700	0
Sobic.001G357800	0.0172486
Sobic.001G358200	0.00860041
Sobic.001G359400	0.0124467
Sobic.001G359900	0.00653748
Sobic.001G360000	0.0296795
Sobic.001G360600	0.0221523
Sobic.001G361000	0.013139
Sobic.001G361700	0.0458414
Sobic.001G363100	0
Sobic.001G364800	0.0362988
Sobic.001G365400	0.00602812
Sobic.001G365700	0.0736088
Sobic.001G367900	0.0131844
Sobic.001G370000	0
Sobic.001G372500	0.00848475
Sobic.001G372600	0.0283858
Sobic.001G373200	0
Sobic.001G373900	0.0291241
Sobic.001G375800	0.0238636
Sobic.001G377300	0.0167838
Sobic.001G378300	0.0502983
Sobic.001G382100	0.0524889
Sobic.001G384500	0
Sobic.001G384800	0.0101445
Sobic.001G387500	0.025543
Sobic.001G387700	0.0846471
Sobic.001G388000	0.0624834
Sobic.001G388300	0.0882266
Sobic.001G388400	0.0255353
Sobic.001G388700	0.0475573
Sobic.001G388800	0.0164739
Sobic.001G390000	0.0142182
Sobic.001G391300	0.0230447
Sobic.001G391600	0.0194061
Sobic.001G393800	0.0117604
Sobic.001G394900	0.0260514
Sobic.001G395600	0.0290049
Sobic.001G395700	0.0953472
Sobic.001G395800	0.0627563
Sobic.001G396200	0.0280448
Sobic.001G396300	0.00988363
Sobic.001G397500	0.0147016
Sobic.001G397600	0.0502383
Sobic.001G398300	0.0420359
Sobic.001G398500	0.0580825
Sobic.001G399100	0.0249216
Sobic.001G399800	0.0221589
Sobic.001G400300	0.0358032
Sobic.001G401900	0.00768953
Sobic.001G402400	0.0181801
Sobic.001G402800	0.0285461
Sobic.001G403200	0.239027
Sobic.001G403300	0.0595294
Sobic.001G404900	0.0290697
Sobic.001G405100	0.00292381
Sobic.001G405700	0.0332647
Sobic.001G406700	0.00526199
Sobic.001G407000	0
Sobic.001G407900	0.00476624
Sobic.001G408001	0.00373304
Sobic.001G408800	0.0609413
Sobic.001G409100	0.0181048
Sobic.001G410000	0.00409018
Sobic.001G410600	0.0145272
Sobic.001G410800	0.0662257
Sobic.001G411100	0.0181087
Sobic.001G411500	0.0495536
Sobic.001G413600	0.0149994
Sobic.001G414400	0.00317744
Sobic.001G414650	0.0330828
Sobic.001G415200	0.0235135
Sobic.001G415400	0.0302241
Sobic.001G417200	0.0516539
Sobic.001G417600	0.0535022
Sobic.001G422800	0.00813455
Sobic.001G423100	0.074034
Sobic.001G423400	0.0222834
Sobic.001G424000	0.0601143
Sobic.001G424400	0
Sobic.001G425400	0.00660199
Sobic.001G427600	0.0366253
Sobic.001G429700	0.0166673
Sobic.001G430000	0.00393344
Sobic.001G431100	0.00681797
Sobic.001G431400	0.0180106
Sobic.001G432800	0.026757
Sobic.001G433000	0.0054828
Sobic.001G434100	0.0103443
Sobic.001G434600	0.0398081
Sobic.001G436450	0.0297567
Sobic.001G436500	0.00416185
Sobic.001G437000	0.0291018
Sobic.001G438800	0.0426781
Sobic.001G439000	0.0388176
Sobic.001G439100	0.190777
Sobic.001G439900	0.00211688
Sobic.001G440200	0.10487
Sobic.001G440500	0.0231932
Sobic.001G442200	0.00658946
Sobic.001G442400	0.00433546
Sobic.001G442500	0.0384126
Sobic.001G443300	0.0353798
Sobic.001G445200	0.0124119
Sobic.001G445900	0.00937055
Sobic.001G446300	0.0108938
Sobic.001G447900	0.0462049
Sobic.001G448000	0.0657129
Sobic.001G449700	0.0250123
Sobic.001G450200	0.0264533
Sobic.001G451200	0.0247632
Sobic.001G451500	0.0124134
Sobic.001G453300	0.0427676
Sobic.001G453700	0.0572959
Sobic.001G454700	0.0392527
Sobic.001G454900	0.00912814
Sobic.001G455100	0.0114242
Sobic.001G455250	0.00896025
Sobic.001G455300	0.0411945
Sobic.001G455400	0.00780524
Sobic.001G455500	0.0206667
Sobic.001G456200	0.0235351
Sobic.001G457500	0.00713055
Sobic.001G458100	0.030502
Sobic.001G458600	0
Sobic.001G459400	0.0143116
Sobic.001G460200	0.0203811
Sobic.001G460600	0.0209185
Sobic.001G460700	0.0303417
Sobic.001G460900	0
Sobic.001G462300	0
Sobic.001G463200	0.00218324
Sobic.001G463500	0.0561209
Sobic.001G464400	0.00740804
Sobic.001G464600	0.0376486
Sobic.001G466600	0.0182132
Sobic.001G468200	0.0233685
Sobic.001G468900	0.0141653
Sobic.001G469100	0.0240926
Sobic.001G469600	0.0682219
Sobic.001G469900	0.0412169
Sobic.001G469933	0.00665573
Sobic.001G470200	0.0711958
Sobic.001G470400	0.0317774
Sobic.001G470600	0.0183355
Sobic.001G473200	0.0362571
Sobic.001G473500	0.018796
Sobic.001G474300	0
Sobic.001G475600	0.0812532
Sobic.001G475900	0
Sobic.001G476700	0.0259646
Sobic.001G477200	0.0351459
Sobic.001G477650	0.00937717
Sobic.001G479600	0.236482
Sobic.001G480550	0.00223742
Sobic.001G481000	0.0450279
Sobic.001G481800	0.0230064
Sobic.001G482300	0.0530546
Sobic.001G482600	0.0080849
Sobic.001G483300	0.0611564
Sobic.001G483400	0.0421266
Sobic.001G483900	0.00215074
Sobic.001G484500	0.13371
Sobic.001G485100	0.0292767
Sobic.001G488200	0.0223505
Sobic.001G488400	0.0182993
Sobic.001G488700	0.0122304
Sobic.001G488900	0.106158
Sobic.001G489000	0.0172059
Sobic.001G491300	0.0117388
Sobic.001G491900	0.0117176
Sobic.001G492900	0.0227767
Sobic.001G493100	0.00346099
Sobic.001G493500	0.0113072
Sobic.001G493800	0.0511584
Sobic.001G494350	0.00939761
Sobic.001G494500	0.0311698
Sobic.001G496200	0.0177534
Sobic.001G496500	0.0190252
Sobic.001G497000	0.0291433
Sobic.001G497100	0.0863362
Sobic.001G497600	0.0111476
Sobic.001G498300	0.00699357
Sobic.001G499800	0.0213685
Sobic.001G500100	0.00501307
Sobic.001G500400	0.00462023
Sobic.001G500800	0.0140671
Sobic.001G502500	0.0167691
Sobic.001G502700	0
Sobic.001G504300	0.0212842
Sobic.001G506066	0.0205039
Sobic.001G508100	0.0436739
Sobic.001G510600	0.0374579
Sobic.001G511000	0.00618601
Sobic.001G511200	0.193045
Sobic.001G512500	0.0461446
Sobic.001G513300	0.00762433
Sobic.001G513650	0.0102368
Sobic.001G513700	0.0586151
Sobic.001G513800	0.0474554
Sobic.001G514300	0.00820422
Sobic.001G516600	0.00806026
Sobic.001G516800	0.0331563
Sobic.001G518200	0.0168061
Sobic.001G518300	0.0163411
Sobic.001G518700	0
Sobic.001G519100	0.0274195
Sobic.001G521300	0.263268
Sobic.001G521500	0.0289244
Sobic.001G521850	0.0280691
Sobic.001G522700	0.00215074
Sobic.001G523100	0.0150522
Sobic.001G523200	0.0153258
Sobic.001G523866	0.00428991
Sobic.001G524900	0.0335262
Sobic.001G526000	0.12713
Sobic.001G527100	0.080896
Sobic.001G527700	0.00458911
Sobic.001G527900	0.00503099
Sobic.001G528500	0.0157416
Sobic.001G529200	0.00978435
Sobic.001G531000	0.0280785
Sobic.001G531400	0.00685554
Sobic.001G531700	0.0772707
Sobic.001G531800	0.166242
Sobic.001G532900	0.0171007
Sobic.001G533000	0.0267642
Sobic.001G534000	0.0994247
Sobic.001G534300	0.0101991
Sobic.001G534400	0.0150721
Sobic.001G534900	0.00804547
Sobic.001G535000	0.0258698
Sobic.001G536100	0.0293516
Sobic.001G536800	0.0197976
Sobic.001G536901	0.00662855
Sobic.001G537400	0.0372807
Sobic.001G537900	0.031216
Sobic.001G538600	0.028898
Sobic.001G538700	0.0807025
Sobic.001G538866	0.0142332
Sobic.001G538932	0.00808859
Sobic.001G539400	0.015127
Sobic.001G540200	0
Sobic.001G540600	0.0276866
Sobic.001G540800	0.0290912
Sobic.001G541232	0.00823719
Sobic.001G541300	0.0466729
Sobic.001G541700	0.0120031
Sobic.001G541800	0.0688577
Sobic.001G542000	0.01161
Sobic.001G543200	0.0252541
Sobic.001G543600	0
Sobic.002G001000	0.0337908
Sobic.002G001400	0.00356851
Sobic.002G001500	0.0113014
Sobic.002G001700	0.0147041
Sobic.002G001900	0.0135562
Sobic.002G002000	0.146114
Sobic.002G004100	0.102885
Sobic.002G004500	0.004446
Sobic.002G005200	0.00849275
Sobic.002G008600	0.00494793
Sobic.002G013300	0.019836
Sobic.002G014600	0.0265298
Sobic.002G014700	0.0272988
Sobic.002G016300	0.089808
Sobic.002G017600	0.0279439
Sobic.002G018400	0.00406219
Sobic.002G019600	0.00336972
Sobic.002G020200	0.0175986
Sobic.002G020900	0.0214718
Sobic.002G021000	0.0410086
Sobic.002G022600	0.0193119
Sobic.002G023400	0
Sobic.002G025200	0.00787347
Sobic.002G025400	0
Sobic.002G027166	0.00733626
Sobic.002G028400	0.0328533
Sobic.002G030300	0.00850527
Sobic.002G030400	0.0678566
Sobic.002G030900	0
Sobic.002G031000	0.0032705
Sobic.002G031800	0.116984
Sobic.002G033200	0.0283442
Sobic.002G033600	0.0349035
Sobic.002G033800	0.0608597
Sobic.002G034301	0.0105352
Sobic.002G035000	0.00923986
Sobic.002G035200	0
Sobic.002G035300	0.0320838
Sobic.002G035800	0.0261214
Sobic.002G036000	0.00298664
Sobic.002G038300	0.0465252
Sobic.002G038500	0.0113712
Sobic.002G038600	0.0402694
Sobic.002G039400	0.0200321
Sobic.002G040300	0.110773
Sobic.002G040600	0.0699773
Sobic.002G041400	0.00564895
Sobic.002G041533	0.0106162
Sobic.002G042300	0.16351
Sobic.002G042900	0.00989781
Sobic.002G043700	0.00578354
Sobic.002G045900	0.036837
Sobic.002G046900	0.0376544
Sobic.002G047800	0.0190189
Sobic.002G048200	0.0179475
Sobic.002G053200	0.0392653
Sobic.002G053900	0.0497171
Sobic.002G054200	0.0182379
Sobic.002G055000	0.024143
Sobic.002G056500	0
Sobic.002G057050	0.0139924
Sobic.002G057400	0.0373926
Sobic.002G060600	0.00455857
Sobic.002G062600	0.00926212
Sobic.002G062700	0.0219966
Sobic.002G062800	0.0225475
Sobic.002G063201	0.00415124
Sobic.002G064900	0.0217079
Sobic.002G066400	0
Sobic.002G068500	0.0112091
Sobic.002G069000	0.00272058
Sobic.002G070200	0.0752925
Sobic.002G072200	0.0357247
Sobic.002G073250	0.0678801
Sobic.002G074800	0.0145406
Sobic.002G075800	0.0053591
Sobic.002G077000	0.00997251
Sobic.002G078100	0.0269428
Sobic.002G080100	0.0470681
Sobic.002G081700	0.0112614
Sobic.002G081900	0.210685
Sobic.002G083200	0
Sobic.002G084400	0.0237115
Sobic.002G084900	0.0322512
Sobic.002G085300	0.0181034
Sobic.002G085900	0.0027023
Sobic.002G089700	0
Sobic.002G090200	0.0249197
Sobic.002G091000	0.0199341
Sobic.002G091900	0.00818194
Sobic.002G095200	0
Sobic.002G095300	0.0314786
Sobic.002G095400	0.0503386
Sobic.002G096800	0.0115696
Sobic.002G100600	0.0160115
Sobic.002G102000	0.0257832
Sobic.002G103100	0.0236642
Sobic.002G103200	0.0144382
Sobic.002G103500	0.0267545
Sobic.002G103600	0.0302984
Sobic.002G104000	0.0104852
Sobic.002G104500	0.0167109
Sobic.002G104900	0.00857912
Sobic.002G107400	0.0181247
Sobic.002G108600	0.0618372
Sobic.002G112300	0.00409924
Sobic.002G112400	0.0586785
Sobic.002G113400	0.0059898
Sobic.002G113600	0.0410111
Sobic.002G113700	0
Sobic.002G114000	0.0226236
Sobic.002G115801	0.0287774
Sobic.002G116400	0.017546
Sobic.002G116800	0.00515767
Sobic.002G117200	0.0410543
Sobic.002G117800	0.0104982
Sobic.002G117850	0
Sobic.002G119700	0.0469864
Sobic.002G120200	0.00215074
Sobic.002G120400	0
Sobic.002G122100	0.0267746
Sobic.002G125600	0.00985479
Sobic.002G126000	0.0121401
Sobic.002G127800	0.00675681
Sobic.002G128000	0.0679023
Sobic.002G128300	0
Sobic.002G128600	0.0558788
Sobic.002G129100	0.00505316
Sobic.002G129900	0
Sobic.002G130700	0.010979
Sobic.002G131600	0.0308716
Sobic.002G133100	0.0597527
Sobic.002G133900	0.0281065
Sobic.002G134100	0
Sobic.002G134250	0.00372769
Sobic.002G137800	0.0119186
Sobic.002G138700	0.0319931
Sobic.002G139000	0.035265
Sobic.002G139100	0.0315758
Sobic.002G139200	0.0596502
Sobic.002G140600	0.00792923
Sobic.002G142000	0.0408091
Sobic.002G142200	0.0645941
Sobic.002G142300	0.0314683
Sobic.002G142700	0.0216674
Sobic.002G144400	0.0057176
Sobic.002G145200	0.0284882
Sobic.002G145500	0.0128424
Sobic.002G145600	0.0251144
Sobic.002G146200	0.0766026
Sobic.002G146601	0.0245087
Sobic.002G148166	0.0545861
Sobic.002G148700	0
Sobic.002G149200	0
Sobic.002G149550	0.0242999
Sobic.002G150766	0.00478867
Sobic.002G151400	0.0157886
Sobic.002G152600	0.0103301
Sobic.002G154300	0.053496
Sobic.002G158300	0.0218024
Sobic.002G158600	0.0226289
Sobic.002G159750	0
Sobic.002G160100	0.00550114
Sobic.002G163600	0.0171544
Sobic.002G163700	0.0456929
Sobic.002G163950	0.00435535
Sobic.002G165200	0.0245506
Sobic.002G168500	0.0347893
Sobic.002G169400	0.0402545
Sobic.002G170100	0.00336868
Sobic.002G170780	0.00483684
Sobic.002G171600	0.014051
