Gene	Col1
Sobic.001G157900	0.0640485
Sobic.001G158700	0
Sobic.001G161000	0.0216668
Sobic.001G161200	0.0374592
Sobic.001G161500	0.0326608
Sobic.001G163500	0.0110998
Sobic.001G163900	0.0294196
Sobic.001G164500	0.0213125
Sobic.001G164800	0.0214968
Sobic.001G165100	0.0111637
Sobic.001G166300	0.0213458
Sobic.001G166401	0.00478769
Sobic.001G166700	0.0392569
Sobic.001G167000	0
Sobic.001G167100	0.0502217
Sobic.001G167701	0
Sobic.001G167800	0.0398416
Sobic.001G169200	0.0396704
Sobic.001G170700	0.0695208
Sobic.001G170900	0.0344398
Sobic.001G171100	0.0268562
Sobic.001G171200	0.0701395
Sobic.001G171500	0.0321405
Sobic.001G171600	0.00841334
Sobic.001G171850	0.0219622
Sobic.001G171900	0.0119483
Sobic.001G173600	0.0201549
Sobic.001G174100	0.0429431
Sobic.001G174700	0.0137898
Sobic.001G175500	0
Sobic.001G175600	0.0325359
Sobic.001G175800	0.0511921
Sobic.001G176800	0.0731658
Sobic.001G176900	0.0440046
Sobic.001G177900	0.0591495
Sobic.001G178250	0.0638598
Sobic.001G178700	0.00739723
Sobic.001G179560	0.0164565
Sobic.001G180500	0.00526163
Sobic.001G180800	0.0109256
Sobic.001G180900	0.0302233
Sobic.001G181100	0.0244579
Sobic.001G181200	0.00656
Sobic.001G182800	0
Sobic.001G182850	0.0431799
Sobic.001G183000	0.0315079
Sobic.001G183500	0
Sobic.001G183600	0.0106375
Sobic.001G184800	0.0176119
Sobic.001G185800	0.008577
Sobic.001G186200	0.00762053
Sobic.001G186401	0.0245716
Sobic.001G186600	0
Sobic.001G187700	0.0354377
Sobic.001G192200	0.00875099
Sobic.001G192600	0.0560692
Sobic.001G193900	0.0594193
Sobic.001G195866	0.00945023
Sobic.001G197800	0.0938955
Sobic.001G197901	0
Sobic.001G198000	0.0323443
Sobic.001G199200	0.0207052
Sobic.001G200500	0.048189
Sobic.001G201100	0.020223
Sobic.001G202000	0.0338069
Sobic.001G203000	0.0259461
Sobic.001G203700	0
Sobic.001G203800	0.0206818
Sobic.001G204200	0.0647678
Sobic.001G204601	0
Sobic.001G205500	0.0196153
Sobic.001G206300	0.0202606
Sobic.001G207600	0
Sobic.001G207800	0.033549
Sobic.001G208133	0.0163929
Sobic.001G208200	0.0422808
Sobic.001G208300	0.0415471
Sobic.001G208600	0.034649
Sobic.001G211800	0.0544409
Sobic.001G212100	0
Sobic.001G212200	0.00498164
Sobic.001G215300	0.0635769
Sobic.001G215400	0.0184779
Sobic.001G217500	0.0332111
Sobic.001G219200	0.0259688
Sobic.001G221300	0.00599579
Sobic.001G221900	0.0169746
Sobic.001G222700	0.00599579
Sobic.001G223200	0.0104356
Sobic.001G225300	0.0370283
Sobic.001G225900	0.0121387
Sobic.001G226200	0.0635535
Sobic.001G226300	0.027357
Sobic.001G228701	0.0121903
Sobic.001G229850	0
Sobic.001G230700	0.0199877
Sobic.001G230801	0.00562422
Sobic.001G233300	0.0224924
Sobic.001G233400	0.02157
Sobic.001G234300	0.0392186
Sobic.001G239000	0.0272563
Sobic.001G239100	0.0765794
Sobic.001G240400	0.0117524
Sobic.001G242400	0.00903067
Sobic.001G242900	0.0602467
Sobic.001G243300	0.0345589
Sobic.001G245400	0.0287588
Sobic.001G247700	0.057688
Sobic.001G248600	0.0468151
Sobic.001G248700	0.00909493
Sobic.001G249900	0
Sobic.001G250000	0.0199683
Sobic.001G250200	0.00656
Sobic.001G251900	0.0114042
Sobic.001G252300	0.0286622
Sobic.001G253900	0.0734844
Sobic.001G254300	0.016574
Sobic.001G254800	0.0652156
Sobic.001G255600	0.0331163
Sobic.001G255932	0
Sobic.001G256300	0.00874889
Sobic.001G257100	0.0656759
Sobic.001G257700	0.0295621
Sobic.001G258000	0.0414637
Sobic.001G260600	0.00746754
Sobic.001G260701	0.0216866
Sobic.001G261408	0.025694
Sobic.001G261476	0
Sobic.001G261750	0
Sobic.001G264100	0.00526163
Sobic.001G265300	0.0196588
Sobic.001G265500	0.0729258
Sobic.001G265800	0.0749856
Sobic.001G266400	0.0139364
Sobic.001G267100	0.0228301
Sobic.001G267500	0.0073041
Sobic.001G268700	0.00761307
Sobic.001G269000	0
Sobic.001G270500	0.026324
Sobic.001G271600	0
Sobic.001G273500	0
Sobic.001G274400	0
Sobic.001G275500	0
Sobic.001G276300	0.0109143
Sobic.001G276600	0.0448348
Sobic.001G277300	0.0119483
Sobic.001G279200	0.0170695
Sobic.001G282400	0.00746754
Sobic.001G282800	0
Sobic.001G283300	0
Sobic.001G284400	0.00727456
Sobic.001G284475	0.00727456
Sobic.001G284500	0.00846895
Sobic.001G286000	0.0211801
Sobic.001G286600	0.0197047
Sobic.001G286700	0.0158817
Sobic.001G287101	0.0198554
Sobic.001G287301	0
Sobic.001G288800	0.015129
Sobic.001G289200	0.00526163
Sobic.001G289500	0.043542
Sobic.001G290832	0.0119385
Sobic.001G291200	0.0316379
Sobic.001G294100	0.074552
Sobic.001G294400	0.0285497
Sobic.001G295000	0.029248
Sobic.001G295100	0.00746754
Sobic.001G295500	0.0135427
Sobic.001G295800	0.0602849
Sobic.001G296000	0.0323153
Sobic.001G296700	0.0507294
Sobic.001G296800	0.0409529
Sobic.001G297000	0.0258191
Sobic.001G297600	0.007885
Sobic.001G298400	0.00801231
Sobic.001G298800	0.0227778
Sobic.001G302666	0.0118182
Sobic.001G302800	0.0604542
Sobic.001G303000	0.0810809
Sobic.001G304100	0.0113448
Sobic.001G304600	0
Sobic.001G305100	0.0188212
Sobic.001G305700	0.0181921
Sobic.001G309300	0.0115656
Sobic.001G309600	0
Sobic.001G309732	0.0104859
Sobic.001G310000	0.0115656
Sobic.001G310300	0.029433
Sobic.001G310700	0.0112946
Sobic.001G311000	0.0404488
Sobic.001G311833	0.0258194
Sobic.001G312600	0.0157401
Sobic.001G313900	0.0186055
Sobic.001G314300	0.0092055
Sobic.001G316300	0.0579067
Sobic.001G316400	0.0147836
Sobic.001G316500	0
Sobic.001G316800	0.0115434
Sobic.001G317600	0.016736
Sobic.001G318100	0.0290871
Sobic.001G320700	0.0257341
Sobic.001G321800	0.0308032
Sobic.001G322100	0
Sobic.001G322400	0.0454145
Sobic.001G323101	0
Sobic.001G323900	0.00696006
Sobic.001G324100	0
Sobic.001G324700	0.027517
Sobic.001G327100	0.00848446
Sobic.001G327400	0
Sobic.001G328800	0.0320086
Sobic.001G329400	0.0694667
Sobic.001G329600	0.025318
Sobic.001G329701	0.0452328
Sobic.001G331800	0
Sobic.001G333000	0
Sobic.001G334600	0.0181643
Sobic.001G335100	0.0433082
Sobic.001G335700	0.00821753
Sobic.001G335800	0.0242077
Sobic.001G336600	0.0686827
Sobic.001G337400	0.0493808
Sobic.001G337600	0.00875099
Sobic.001G338100	0.0876774
Sobic.001G338500	0.0381819
Sobic.001G338700	0.0226966
Sobic.001G341300	0.0174727
Sobic.001G341700	0.007885
Sobic.001G341900	0.0107844
Sobic.001G345200	0.0262066
Sobic.001G347100	0.060367
Sobic.001G347600	0.00816237
Sobic.001G348900	0
Sobic.001G349900	0.0517102
Sobic.001G350000	0
Sobic.001G350300	0
Sobic.001G352200	0.0173811
Sobic.001G353100	0
Sobic.001G353250	0.00782237
Sobic.001G355500	0.0263307
Sobic.001G355900	0.0311745
Sobic.001G356400	0.0170582
Sobic.001G357700	0
Sobic.001G357800	0
Sobic.001G359900	0.0259543
Sobic.001G360000	0.0450755
Sobic.001G360600	0.0267229
Sobic.001G361000	0.0392388
Sobic.001G361700	0.0208819
Sobic.001G363100	0.00867417
Sobic.001G364800	0
Sobic.001G365400	0
Sobic.001G365700	0.0417315
Sobic.001G367900	0.01081
Sobic.001G370000	0.0450815
Sobic.001G372500	0
Sobic.001G372600	0.017019
Sobic.001G373200	0.0122478
Sobic.001G373900	0.0167945
Sobic.001G377300	0.0319736
Sobic.001G378300	0.00782237
Sobic.001G384500	0.0108842
Sobic.001G384800	0.0612615
Sobic.001G387500	0.00856903
Sobic.001G387700	0.0530866
Sobic.001G388000	0
Sobic.001G388300	0.0278327
Sobic.001G388400	0
Sobic.001G388700	0.059685
Sobic.001G388800	0.037394
Sobic.001G390000	0.0308027
Sobic.001G391300	0.0375161
Sobic.001G391600	0.0104859
Sobic.001G393800	0.0147445
Sobic.001G394900	0.0601383
Sobic.001G395600	0
Sobic.001G395700	0.0198937
Sobic.001G395800	0.094767
Sobic.001G396200	0.00494506
Sobic.001G396300	0
Sobic.001G397500	0.00927791
Sobic.001G397600	0.0610888
Sobic.001G398500	0.0157865
Sobic.001G399100	0.0425335
Sobic.001G399800	0
Sobic.001G400300	0.0536705
Sobic.001G401900	0.084884
Sobic.001G402400	0.0287946
Sobic.001G402800	0.0301498
Sobic.001G403200	0.0186114
Sobic.001G403300	0.0293174
Sobic.001G404900	0.019413
Sobic.001G405100	0
Sobic.001G406700	0
Sobic.001G407000	0
Sobic.001G407900	0.0101965
Sobic.001G408001	0
Sobic.001G408800	0.0677206
Sobic.001G409100	0.0362856
Sobic.001G410000	0.025502
Sobic.001G410600	0.0117199
Sobic.001G410800	0.0494564
Sobic.001G411100	0.010459
Sobic.001G411500	0.0124642
Sobic.001G413600	0.0212972
Sobic.001G414400	0.0184537
Sobic.001G414650	0.0311178
Sobic.001G415200	0.0848834
Sobic.001G415400	0.0913895
Sobic.001G417200	0.0842596
Sobic.001G417600	0.0517253
Sobic.001G422800	0.0258208
Sobic.001G423100	0.0254472
Sobic.001G423400	0
Sobic.001G424000	0.023641
Sobic.001G424400	0
Sobic.001G425400	0.0329104
Sobic.001G427600	0.0854863
Sobic.001G429700	0
Sobic.001G430000	0.0213318
Sobic.001G431100	0
Sobic.001G431400	0
Sobic.001G432800	0.0660243
Sobic.001G433000	0
Sobic.001G434100	0.0108321
Sobic.001G434600	0.0280688
Sobic.001G436450	0
Sobic.001G436500	0.0181256
Sobic.001G437000	0.025807
Sobic.001G438800	0.0400594
Sobic.001G439000	0.0865673
Sobic.001G439100	0.0271576
Sobic.001G439900	0
Sobic.001G440200	0.0283128
Sobic.001G440500	0.0281801
Sobic.001G442200	0.0156314
Sobic.001G442400	0.00786399
Sobic.001G442500	0.0718947
Sobic.001G443300	0.0322171
Sobic.001G445200	0.0659541
Sobic.001G445900	0.0185279
Sobic.001G446300	0.0137064
Sobic.001G447900	0.0598654
Sobic.001G448000	0.0846295
Sobic.001G449700	0.0261798
Sobic.001G450200	0
Sobic.001G451200	0.0301061
Sobic.001G451500	0.0584315
Sobic.001G453300	0.0360037
Sobic.001G453700	0.0196217
Sobic.001G454700	0.0265185
Sobic.001G454900	0.0498546
Sobic.001G455250	0.00877205
Sobic.001G455400	0
Sobic.001G455500	0.0433414
Sobic.001G456200	0.010266
Sobic.001G457500	0.0195387
Sobic.001G458100	0.0165084
Sobic.001G458600	0
Sobic.001G459400	0.0137866
Sobic.001G460200	0.00668769
Sobic.001G460600	0.0220403
Sobic.001G460900	0.0357803
Sobic.001G462300	0.021595
Sobic.001G463200	0
Sobic.001G464400	0.0448679
Sobic.001G464600	0.0237854
Sobic.001G466600	0.0673436
Sobic.001G468200	0.0224131
Sobic.001G468900	0.0351284
Sobic.001G469900	0.00957249
Sobic.001G469933	0.0183515
Sobic.001G470200	0.0543681
Sobic.001G470600	0.010266
Sobic.001G474300	0
Sobic.001G475600	0.0437494
Sobic.001G475900	0
Sobic.001G476700	0.0196609
Sobic.001G477200	0.0325749
Sobic.001G477650	0
Sobic.001G480550	0
Sobic.001G481000	0.0688936
Sobic.001G481800	0.0757565
Sobic.001G482600	0
Sobic.001G483400	0.0262018
Sobic.001G483900	0.0203015
Sobic.001G484500	0.0931935
Sobic.001G488200	0.0396114
Sobic.001G488400	0.00599579
Sobic.001G488700	0
Sobic.001G489000	0.0509341
Sobic.001G491300	0.0114042
Sobic.001G491900	0
Sobic.001G493100	0.0363219
Sobic.001G493500	0.0273131
Sobic.001G493800	0.0378107
Sobic.001G494350	0
Sobic.001G494500	0.0310299
Sobic.001G496200	0.0165592
Sobic.001G496500	0.0494714
Sobic.001G497000	0.0303509
Sobic.001G497600	0.0506703
Sobic.001G498300	0.0437681
Sobic.001G499800	0.0073041
Sobic.001G500100	0
Sobic.001G500400	0
Sobic.001G500800	0.00848446
Sobic.001G502500	0.0229039
Sobic.001G502700	0.0549762
Sobic.001G504300	0.0107844
Sobic.001G508100	0
Sobic.001G510600	0.0221837
Sobic.001G511200	0.0167744
Sobic.001G512500	0.0810139
Sobic.001G513300	0.0638591
Sobic.001G513650	0.0132721
Sobic.001G513700	0.0410158
Sobic.001G513800	0.026395
Sobic.001G514300	0.0339928
Sobic.001G516600	0
Sobic.001G516800	0.0134661
Sobic.001G518200	0.0382074
Sobic.001G518300	0.0159191
Sobic.001G518700	0.0296379
Sobic.001G519100	0.0337516
Sobic.001G521500	0.0120978
Sobic.001G521850	0.0304052
Sobic.001G522700	0.0116059
Sobic.001G523100	0.007885
Sobic.001G523200	0.0493668
Sobic.001G523866	0.022215
Sobic.001G524900	0.0420854
Sobic.001G526000	0.0183534
Sobic.001G527100	0.0580312
Sobic.001G527700	0.0401941
Sobic.001G527900	0.0184984
Sobic.001G528500	0.0175006
Sobic.001G529200	0
Sobic.001G531000	0
Sobic.001G531400	0.0211619
Sobic.001G531700	0.0302051
Sobic.001G531800	0.0779754
Sobic.001G532900	0
Sobic.001G533000	0.00839437
Sobic.001G534000	0.0383999
Sobic.001G534300	0.00599579
Sobic.001G534400	0.0109599
Sobic.001G534900	0.0428727
Sobic.001G535000	0.0508121
Sobic.001G536100	0.0401771
Sobic.001G536800	0.0212753
Sobic.001G536901	0.0213164
Sobic.001G537400	0.0371892
Sobic.001G537900	0.0296505
Sobic.001G538600	0.0318743
Sobic.001G538700	0.0720891
Sobic.001G538866	0.0539547
Sobic.001G538932	0
Sobic.001G540200	0.00879324
Sobic.001G540600	0.0571478
Sobic.001G540800	0.026022
Sobic.001G541232	0
Sobic.001G541700	0
Sobic.001G542000	0
Sobic.001G543200	0.0366658
Sobic.001G543600	0.0094222
Sobic.002G001000	0.0236298
Sobic.002G001400	0
Sobic.002G001500	0.0134661
Sobic.002G001700	0
Sobic.002G001900	0.0114472
Sobic.002G002000	0.0269344
Sobic.002G004500	0
Sobic.002G005200	0.0455926
Sobic.002G008600	0
Sobic.002G013300	0
Sobic.002G014600	0.0392709
Sobic.002G014700	0.0250097
Sobic.002G017600	0.0454344
Sobic.002G018400	0.0114042
Sobic.002G019600	0.00631587
Sobic.002G020200	0.0356104
Sobic.002G020900	0.0567945
Sobic.002G021000	0.0295583
Sobic.002G022600	0
Sobic.002G023400	0.0129092
Sobic.002G025200	0
Sobic.002G025400	0
Sobic.002G027166	0.00973275
Sobic.002G028400	0.013301
Sobic.002G030300	0.0325535
Sobic.002G030400	0.0112975
Sobic.002G030900	0.00778443
Sobic.002G031000	0
Sobic.002G033200	0
Sobic.002G033600	0.0542352
Sobic.002G034301	0.007885
Sobic.002G035000	0
Sobic.002G035200	0
Sobic.002G035300	0.00923188
Sobic.002G035800	0.0471634
Sobic.002G036000	0
Sobic.002G038300	0.0261318
Sobic.002G038500	0.0276179
Sobic.002G038600	0.0517627
Sobic.002G039400	0.00979612
Sobic.002G040600	0.0148339
Sobic.002G041400	0
Sobic.002G041533	0.0786861
Sobic.002G042900	0.00821753
Sobic.002G043700	0.0328857
Sobic.002G045900	0.0517231
Sobic.002G046900	0.0449004
Sobic.002G047800	0
Sobic.002G048200	0
Sobic.002G053200	0.0073041
Sobic.002G053900	0.0931044
Sobic.002G054200	0
Sobic.002G055000	0
Sobic.002G056500	0
Sobic.002G057050	0.00778443
Sobic.002G057400	0.0295984
Sobic.002G060600	0.0324384
Sobic.002G062600	0
Sobic.002G062700	0.0158175
Sobic.002G062800	0.011919
Sobic.002G063201	0
Sobic.002G064900	0.0307537
Sobic.002G066400	0
Sobic.002G069000	0.0260506
Sobic.002G073250	0.0567969
Sobic.002G074800	0
Sobic.002G075800	0
Sobic.002G078100	0.0113029
Sobic.002G080100	0.00942474
Sobic.002G081700	0.0298727
Sobic.002G081900	0.0508061
Sobic.002G083200	0.0460853
Sobic.002G084400	0
Sobic.002G085300	0
Sobic.002G085900	0.0204368
Sobic.002G089700	0.023661
Sobic.002G090200	0.0902465
Sobic.002G091900	0.0122426
Sobic.002G095200	0
Sobic.002G095300	0
Sobic.002G095400	0
Sobic.002G096800	0.00856107
Sobic.002G100600	0.0316307
Sobic.002G102000	0.0224202
Sobic.002G103100	0
Sobic.002G103200	0
Sobic.002G103500	0.0322072
Sobic.002G103600	0.0271084
Sobic.002G104000	0.078881
Sobic.002G104500	0
Sobic.002G104900	0.0737967
Sobic.002G108600	0.0413097
Sobic.002G112300	0.00656
Sobic.002G112400	0.04706
Sobic.002G113400	0.0125657
Sobic.002G113600	0.0675725
Sobic.002G113700	0
Sobic.002G114000	0
Sobic.002G115801	0
Sobic.002G116400	0.0122478
Sobic.002G116800	0.0222521
Sobic.002G117200	0.0242991
Sobic.002G117800	0
Sobic.002G117850	0
Sobic.002G119700	0
Sobic.002G120200	0.0156616
Sobic.002G120400	0
Sobic.002G122100	0.0323858
Sobic.002G125600	0
Sobic.002G126000	0.0421893
Sobic.002G127800	0.0438654
Sobic.002G128000	0.0555259
Sobic.002G128300	0
Sobic.002G128600	0.0552638
Sobic.002G129100	0
Sobic.002G129900	0
Sobic.002G130700	0.0211304
Sobic.002G133100	0.0163641
Sobic.002G133900	0.0183811
Sobic.002G134100	0.00828093
Sobic.002G134250	0.0215977
Sobic.002G137800	0.022243
Sobic.002G138700	0.0173811
Sobic.002G139100	0
Sobic.002G139200	0.0373444
Sobic.002G140600	0.018162
Sobic.002G142000	0.0153446
Sobic.002G142700	0.0472924
Sobic.002G144400	0
Sobic.002G145500	0.0221512
Sobic.002G145600	0.0184787
Sobic.002G146200	0.0551201
Sobic.002G146601	0.0280233
Sobic.002G148166	0.00839437
Sobic.002G148700	0.0538777
Sobic.002G149200	0.0227238
Sobic.002G150766	0
Sobic.002G151400	0.0165666
Sobic.002G152600	0.044961
Sobic.002G154300	0.0352821
Sobic.002G158300	0.055943
Sobic.002G158600	0
Sobic.002G159750	0.011963
Sobic.002G160100	0.0164123
Sobic.002G163600	0
Sobic.002G163700	0.0576336
Sobic.002G163950	0
Sobic.002G165200	0.0115745
Sobic.002G168500	0.0138182
Sobic.002G169400	0.0181853
Sobic.002G170100	0.0166944
Sobic.002G170780	0.00870926
Sobic.002G171600	0.0216526
Sobic.002G172500	0.00982151
Sobic.002G172900	0.0259858
Sobic.002G173700	0.0207373
Sobic.002G174000	0.0221811
Sobic.002G174200	0.00952257
Sobic.002G174300	0.00885976
Sobic.002G175050	0.0117524
Sobic.002G175600	0.0200995
Sobic.002G176400	0.0384204
Sobic.002G176900	0
Sobic.002G177600	0.0193609
Sobic.002G178000	0.032266
Sobic.002G180200	0.00498164
Sobic.002G180400	0.0210969
Sobic.002G180600	0.0514542
Sobic.002G181200	0.00879324
Sobic.002G182300	0.0348943
Sobic.002G183000	0.0179523
Sobic.002G183300	0.0144533
Sobic.002G183600	0.0398222
Sobic.002G184600	0.0224858
Sobic.002G184800	0.0453169
Sobic.002G185200	0.0535825
Sobic.002G186400	0.0156309
Sobic.002G187032	0.00782237
Sobic.002G187200	0.0289155
Sobic.002G189000	0.0204228
Sobic.002G189300	0.0220289
Sobic.002G189900	0.0309749
Sobic.002G190100	0.0905011
Sobic.002G191000	0.0296746
Sobic.002G191100	0.0154981
Sobic.002G193000	0.0813434
Sobic.002G193800	0.0215208
Sobic.002G194600	0.0782252
Sobic.002G194700	0.0175198
Sobic.002G194800	0.0353971
Sobic.002G196100	0.0578895
Sobic.002G198100	0.0360166
Sobic.002G198500	0.0821282
Sobic.002G198600	0.0147195
Sobic.002G199000	0
Sobic.002G200500	0.00494506
Sobic.002G200700	0.0119044
Sobic.002G201000	0.0117617
Sobic.002G201300	0.0448044
Sobic.002G201700	0.0120978
Sobic.002G202100	0.0741085
Sobic.002G204300	0.034127
Sobic.002G204700	0.00992486
Sobic.002G205900	0.0492896
Sobic.002G206300	0.0330941
Sobic.002G206400	0.0304053
Sobic.002G206750	0
Sobic.002G206900	0.0120624
Sobic.002G207400	0.0273252
Sobic.002G207500	0.0203642
Sobic.002G207700	0.0112946
Sobic.002G208200	0.00880815
Sobic.002G208700	0.0111637
Sobic.002G212200	0.0827148
Sobic.002G212300	0.0222016
Sobic.002G214300	0.0198825
Sobic.002G214700	0.0336162
Sobic.002G214800	0.0288179
Sobic.002G215000	0
Sobic.002G216000	0.0403288
Sobic.002G217100	0.0100673
Sobic.002G217400	0.0320692
Sobic.002G218300	0.0220971
Sobic.002G218600	0.0175544
Sobic.002G219900	0.0372639
Sobic.002G220300	0
Sobic.002G222400	0
Sobic.002G222500	0.0158323
Sobic.002G223200	0.0254473
Sobic.002G224200	0.0336834
Sobic.002G226100	0.0256809
Sobic.002G226700	0.00846895
Sobic.002G226800	0
Sobic.002G227700	0
Sobic.002G227800	0
Sobic.002G228000	0.0153309
Sobic.002G228200	0.0456822
Sobic.002G228400	0.028515
Sobic.002G231100	0.0383773
Sobic.002G231900	0.07968
Sobic.002G232500	0
Sobic.002G232900	0.0415229
Sobic.002G233100	0.00909493
Sobic.002G234200	0.00741536
Sobic.002G234800	0.0430792
Sobic.002G234900	0
Sobic.002G235300	0.0501023
Sobic.002G236000	0.0374448
Sobic.002G236400	0.0199231
Sobic.002G236600	0.0108842
Sobic.002G236900	0.0564281
Sobic.002G238400	0.0280521
Sobic.002G238800	0
Sobic.002G239500	0.00498164
Sobic.002G239800	0.0177729
Sobic.002G239900	0.0108358
Sobic.002G240300	0.0120174
Sobic.002G240700	0.0326226
Sobic.002G241400	0
Sobic.002G242500	0.0101622
Sobic.002G242600	0.040125
Sobic.002G242800	0.0862255
Sobic.002G244700	0.0471526
Sobic.002G244901	0.0308473
Sobic.002G245100	0
Sobic.002G246500	0.0165757
Sobic.002G246900	0.0471089
Sobic.002G247100	0.019579
Sobic.002G247401	0
Sobic.002G248500	0.0119434
